No,윈도우,prefix,전체 빈도,빈도 기반_예측,빈도 기반_신뢰도(%),빈도 기반_예측빈도,가중치 기반_예측,가중치 기반_신뢰도(%),가중치 기반_예측빈도,시뮬레이션 승률(%)
381,10,pbpppppbb,282,p,53.55,282,p,66.68,3.3,75.0
382,10,pbpppppbp,277,b,55.6,277,p,85.96,3.9,75.0
383,10,pbppppppb,274,p,51.09,274,b,54.39,5.6,14.3
384,10,pbppppppp,274,b,51.82,274,b,50.26,4.5,50.0
385,11,bpbbbbbbbb,159,b,54.09,159,b,57.49,2.5,-
386,11,bpbbbbbbbp,157,b,52.87,157,p,65.56,1.7,-
387,11,bpbbbbbbpb,157,b,52.23,157,p,87.37,2.8,100.0
388,11,bpbbbbbbpp,148,b,50,148,p,55.79,1.8,-
389,11,bpbbbbbpbb,147,p,53.06,147,p,80.15,1.3,-
390,11,bpbbbbbpbp,141,p,54.61,141,b,68.7,2.7,0.0
391,11,bpbbbbbppb,157,b,57.96,157,b,85.34,2.0,-
392,11,bpbbbbbppp,148,b,55.41,148,b,61.36,2.8,-
393,11,bpbbbbpbbb,173,b,50.29,173,p,55.92,3.0,-
394,11,bpbbbbpbbp,165,b,52.73,165,b,69.68,2.0,66.7
395,11,bpbbbbpbpb,170,p,54.12,170,b,68.59,2.8,100.0
396,11,bpbbbbpbpp,154,p,54.55,154,p,60.74,1.8,100.0
397,11,bpbbbbppbb,139,b,53.24,139,b,53.65,1.5,100.0
398,11,bpbbbbppbp,150,b,51.33,150,p,80.57,3.3,0.0
399,11,bpbbbbpppb,139,b,51.08,139,b,53.67,0.7,-
400,11,bpbbbbpppp,138,b,52.9,138,b,53.11,0.9,0.0
401,11,bpbbbpbbbb,171,p,50.29,171,b,73.97,1.5,-
402,11,bpbbbpbbbp,177,b,53.67,177,b,50.29,2.6,100.0
403,11,bpbbbpbbpb,181,b,51.38,181,b,59.84,3.5,-
404,11,bpbbbpbbpp,156,b,53.85,156,p,61.86,2.0,66.7
405,11,bpbbbpbpbb,151,b,50.33,151,b,52.8,2.1,0.0
406,11,bpbbbpbpbp,158,b,53.8,158,p,55.45,2.3,0.0
407,11,bpbbbpbppb,159,p,50.31,159,b,77.1,1.5,100.0
408,11,bpbbbpbppp,155,b,54.19,155,p,63.37,1.3,-
409,11,bpbbbppbbb,173,p,51.45,173,p,74.2,2.9,-
410,11,bpbbbppbbp,121,p,52.89,121,p,50.06,3.5,0.0
411,11,bpbbbppbpb,170,b,52.94,170,p,75.13,3.4,-
412,11,bpbbbppbpp,149,b,59.06,149,p,55,0.6,-
413,11,bpbbbpppbb,143,b,54.55,143,b,89.86,1.8,-
414,11,bpbbbpppbp,135,p,60,135,p,72.24,3.0,-
415,11,bpbbbppppb,159,b,52.2,159,b,80.64,2.6,-
416,11,bpbbbppppp,116,b,53.45,116,p,64.48,1.3,40.0
417,11,bpbbpbbbbb,156,b,51.28,156,p,79.46,2.4,-
418,11,bpbbpbbbbp,186,p,52.15,186,p,74.01,2.9,-
419,11,bpbbpbbbpb,153,b,58.82,153,b,79.75,0.3,50.0
420,11,bpbbpbbbpp,134,b,57.46,134,b,67.72,2.8,100.0
421,11,bpbbpbbpbb,188,p,55.32,188,b,84.74,1.7,-
422,11,bpbbpbbpbp,183,b,51.37,183,p,54.46,3.1,-
423,11,bpbbpbbppb,145,b,53.1,145,p,59.4,2.6,33.3
424,11,bpbbpbbppp,160,p,50.62,160,b,69.68,2.0,-
425,11,bpbbpbpbbb,163,p,52.76,163,p,55.4,1.8,-
426,11,bpbbpbpbbp,133,b,51.88,133,b,77.55,2.2,0.0
427,11,bpbbpbpbpb,168,b,51.19,168,b,81.82,1.4,-
428,11,bpbbpbpbpp,164,b,52.44,164,p,90.2,2.4,-
429,11,bpbbpbppbb,162,b,56.17,162,b,76.42,1.1,50.0
430,11,bpbbpbppbp,152,b,51.97,152,b,65.04,2.0,-
431,11,bpbbpbpppb,171,b,52.05,171,b,56,0.8,-
432,11,bpbbpbpppp,162,b,56.79,162,b,59.78,2.7,-
433,11,bpbbppbbbb,140,p,53.57,140,p,61.72,1.8,100.0
434,11,bpbbppbbbp,156,b,54.49,156,b,93.74,2.4,-
435,11,bpbbppbbpb,149,b,53.69,149,p,63.43,1.1,50.0
436,11,bpbbppbbpp,159,b,53.46,159,p,65.68,2.2,-
437,11,bpbbppbpbb,169,p,53.25,169,b,79.99,2.0,-
438,11,bpbbppbpbp,144,p,51.39,144,p,52.87,2.8,-
439,11,bpbbppbppb,146,b,51.37,146,b,69.27,3.4,-
440,11,bpbbppbppp,149,p,51.01,149,p,53.54,1.7,28.6
441,11,bpbbpppbbb,152,p,57.89,152,p,54.46,1.7,-
442,11,bpbbpppbbp,177,b,53.11,177,p,55.38,3.3,-
443,11,bpbbpppbpb,162,p,51.23,162,b,74.58,1.3,-
444,11,bpbbpppbpp,146,b,50,146,b,77.21,2.3,0.0
445,11,bpbbppppbb,135,p,60,135,p,73.96,1.7,-
446,11,bpbbppppbp,165,b,53.33,165,p,74.6,2.9,-
447,11,bpbbpppppb,134,p,52.99,134,p,54.57,0.4,-
448,11,bpbbpppppp,132,b,52.27,132,b,69.79,1.2,83.3
449,11,bpbpbbbbbb,172,b,51.74,172,p,54.82,2.2,-
450,11,bpbpbbbbbp,164,p,54.27,164,p,72.15,1.9,-
451,11,bpbpbbbbpb,154,b,50.65,154,b,63.39,2.1,-
452,11,bpbpbbbbpp,121,p,51.24,121,b,77.02,1.5,50.0
453,11,bpbpbbbpbb,173,b,50.87,173,p,53.58,3.5,-
454,11,bpbpbbbpbp,146,p,53.42,146,b,62.43,1.5,-
455,11,bpbpbbbppb,164,p,50.61,164,b,57.33,3.7,-
456,11,bpbpbbbppp,150,p,51.33,150,p,63.85,2.1,100.0
457,11,bpbpbbpbbb,140,b,56.43,140,b,69.85,2.8,-
458,11,bpbpbbpbbp,161,b,55.9,161,b,77.93,2.7,-
459,11,bpbpbbpbpb,134,p,50.75,134,p,50.17,2.5,80.0
460,11,bpbpbbpbpp,159,b,52.2,159,b,78.4,0.8,-
461,11,bpbpbbppbb,160,p,53.75,160,b,63.56,0.9,-
462,11,bpbpbbppbp,140,b,54.29,140,p,52.3,2.3,-
463,11,bpbpbbpppb,164,b,50,164,b,70.09,2.6,-
464,11,bpbpbbpppp,142,b,57.04,142,b,60.07,1.2,-
465,11,bpbpbpbbbb,150,b,54,150,p,55.58,2.1,100.0
466,11,bpbpbpbbbp,176,b,52.84,176,b,77.07,3.4,-
467,11,bpbpbpbbpb,167,b,57.49,167,p,57.19,1.0,-
468,11,bpbpbpbbpp,157,b,52.87,157,p,70.05,1.7,-
469,11,bpbpbpbpbb,147,p,51.02,147,b,68.04,2.5,50.0
470,11,bpbpbpbpbp,136,p,53.68,136,p,60.45,1.7,-
471,11,bpbpbpbppb,151,b,54.97,151,b,76.67,1.4,-
472,11,bpbpbpbppp,149,p,53.02,149,b,65.11,2.1,-
473,11,bpbpbppbbb,183,p,52.46,183,p,77.24,1.5,-
474,11,bpbpbppbbp,174,b,50,174,b,62.31,1.6,-
475,11,bpbpbppbpb,156,p,50.64,156,p,65.89,1.4,0.0
476,11,bpbpbppbpp,127,p,51.18,127,p,64.62,1.0,0.0
477,11,bpbpbpppbb,154,p,54.55,154,p,80.37,2.2,-
478,11,bpbpbpppbp,146,p,51.37,146,b,65.16,2.9,0.0
479,11,bpbpbppppb,147,b,52.38,147,b,52.82,1.4,-
480,11,bpbpbppppp,141,p,51.06,141,p,87.75,1.7,0.0
481,11,bpbppbbbbb,146,b,56.16,146,b,64.4,0.5,-
482,11,bpbppbbbbp,160,b,54.37,160,b,63.6,2.1,-
483,11,bpbppbbbpb,164,b,51.22,164,b,79.34,2.7,-
484,11,bpbppbbbpp,155,b,50.32,155,p,70.85,3.6,50.0
485,11,bpbppbbpbb,151,b,52.98,151,b,54.91,1.0,-
486,11,bpbppbbpbp,166,b,55.42,166,b,66.19,2.7,-
487,11,bpbppbbppb,156,b,53.85,156,p,69.01,1.8,-
488,11,bpbppbbppp,139,b,54.68,139,p,87.04,1.0,33.3
489,11,bpbppbpbbb,144,b,52.08,144,b,60.11,1.3,-
490,11,bpbppbpbbp,154,b,51.95,154,b,80.16,2.9,100.0
491,11,bpbppbpbpb,147,b,55.78,147,p,59.02,2.0,100.0
492,11,bpbppbpbpp,154,p,52.6,154,b,68.97,1.9,-
493,11,bpbppbppbb,151,p,56.95,151,p,70.5,1.4,-
494,11,bpbppbppbp,136,b,56.62,136,b,67.6,0.8,-
495,11,bpbppbpppb,150,b,50.67,150,b,61.88,1.9,-
496,11,bpbppbpppp,130,p,51.54,130,b,50.35,2.6,66.7
497,11,bpbpppbbbb,167,b,53.29,167,p,69.68,3.1,-
498,11,bpbpppbbbp,131,b,50.38,131,b,86.53,1.4,33.3
499,11,bpbpppbbpb,170,p,56.47,170,p,70.7,3.4,-
500,11,bpbpppbbpp,159,b,54.72,159,b,71.62,3.2,0.0
501,11,bpbpppbpbb,155,b,52.26,155,p,54.67,1.6,-
502,11,bpbpppbpbp,146,p,56.85,146,p,79.94,2.3,100.0
503,11,bpbpppbppb,135,b,56.3,135,b,71.39,1.5,33.3
504,11,bpbpppbppp,133,b,55.64,133,p,55.35,1.6,0.0
505,11,bpbppppbbb,156,p,50,156,b,75.83,2.3,-
506,11,bpbppppbbp,159,b,53.46,159,b,66.25,1.7,100.0
507,11,bpbppppbpb,148,p,51.35,148,p,55.52,2.1,0.0
508,11,bpbppppbpp,138,p,52.17,138,p,92.39,2.6,100.0
509,11,bpbpppppbb,146,p,53.42,146,p,77.78,1.8,-
510,11,bpbpppppbp,140,b,54.29,140,p,82.98,1.1,-
511,11,bpbppppppb,140,b,51.43,140,b,65.83,3.5,25.0
512,11,bpbppppppp,128,b,54.69,128,b,62.5,0.9,-
513,11,bppbbbbbbb,170,p,50.59,170,b,92.26,1.3,-
514,11,bppbbbbbbp,149,p,50.34,149,p,88.65,2.8,-
515,11,bppbbbbbpb,143,p,50.35,143,p,75.28,2.3,-
516,11,bppbbbbbpp,113,p,58.41,113,p,80.29,1.1,100.0
517,11,bppbbbbpbb,160,p,60.62,160,p,81.41,0.9,-
518,11,bppbbbbpbp,140,p,55.71,140,p,56.87,2.9,-
519,11,bppbbbbppb,151,p,54.97,151,b,64.55,3.3,-
520,11,bppbbbbppp,134,p,50,134,p,50.87,2.7,50.0
521,11,bppbbbpbbb,160,b,51.88,160,b,78.21,2.5,-
522,11,bppbbbpbbp,148,b,50.68,148,b,50.78,1.4,-
523,11,bppbbbpbpb,164,p,57.93,164,p,69.06,2.7,-
524,11,bppbbbpbpp,131,p,53.44,131,p,81.57,2.2,100.0
525,11,bppbbbppbb,132,p,57.58,132,b,51.01,2.6,-
526,11,bppbbbppbp,137,p,52.55,137,p,84.53,1.5,-
527,11,bppbbbpppb,142,p,54.23,142,p,79.08,3.2,-
528,11,bppbbbpppp,129,b,54.26,129,p,61.13,1.6,33.3
529,11,bppbbpbbbb,144,p,54.86,144,p,53.5,1.4,80.0
530,11,bppbbpbbbp,152,p,51.32,152,b,66.17,2.2,-
531,11,bppbbpbbpb,179,b,50.84,179,b,77.35,0.8,-
532,11,bppbbpbbpp,128,b,52.34,128,b,64.46,1.7,-
533,11,bppbbpbpbb,152,p,51.97,152,p,54.76,1.0,-
534,11,bppbbpbpbp,148,p,53.38,148,b,69.25,3.8,50.0
535,11,bppbbpbppb,156,p,50.64,156,p,72.36,2.3,-
536,11,bppbbpbppp,144,p,52.78,144,p,73.47,2.2,0.0
537,11,bppbbppbbb,138,b,50,138,b,95.12,1.6,75.0
538,11,bppbbppbbp,171,b,52.05,171,p,85.41,2.1,-
539,11,bppbbppbpb,168,b,50.6,168,p,65.22,2.4,-
540,11,bppbbppbpp,144,p,51.39,144,p,66.74,2.1,100.0
541,11,bppbbpppbb,157,b,50.32,157,b,57.6,2.4,-
542,11,bppbbpppbp,149,b,53.02,149,b,84.72,2.8,-
543,11,bppbbppppb,138,b,51.45,138,b,57.53,2.5,-
544,11,bppbbppppp,132,p,57.58,132,p,57.12,4.2,60.0
545,11,bppbpbbbbb,151,p,50.99,151,p,54.63,2.1,-
546,11,bppbpbbbbp,140,b,51.43,140,b,57.87,1.1,-
547,11,bppbpbbbpb,170,p,54.12,170,p,76.26,1.5,-
548,11,bppbpbbbpp,150,p,51.33,150,b,59.5,2.8,-
549,11,bppbpbbpbb,170,b,54.12,170,p,77.99,2.5,-
550,11,bppbpbbpbp,171,b,53.8,171,b,56.78,1.4,-
551,11,bppbpbbppb,134,p,58.21,134,p,53.87,1.4,0.0
552,11,bppbpbbppp,148,b,52.7,148,p,92.34,0.5,-
553,11,bppbpbpbbb,152,b,51.97,152,p,59.35,3.4,-
554,11,bppbpbpbbp,133,p,55.64,133,b,77.56,0.8,-
555,11,bppbpbpbpb,140,b,56.43,140,p,61.09,2.2,100.0
556,11,bppbpbpbpp,150,b,56.67,150,b,54.35,1.4,100.0
557,11,bppbpbppbb,159,p,52.83,159,b,76.03,2.3,-
558,11,bppbpbppbp,165,p,50.91,165,p,53.58,3.1,-
559,11,bppbpbpppb,136,b,56.62,136,b,83.94,1.4,50.0
560,11,bppbpbpppp,143,b,58.04,143,b,97.77,2.2,-
561,11,bppbppbbbb,155,b,52.26,155,p,58.99,2.7,-
562,11,bppbppbbbp,133,p,50.38,133,b,62.78,1.7,-
563,11,bppbppbbpb,164,b,53.66,164,p,65.07,2.6,-
564,11,bppbppbbpp,144,b,56.94,144,p,52.89,1.7,-
565,11,bppbppbpbb,152,p,53.95,152,b,51.11,1.4,-
566,11,bppbppbpbp,160,p,53.12,160,p,68.49,2.3,-
567,11,bppbppbppb,140,b,52.14,140,p,80.34,2.0,-
568,11,bppbppbppp,125,b,54.4,125,p,55.49,2.4,0.0
569,11,bppbpppbbb,166,p,50.6,166,p,62.33,3.9,-
570,11,bppbpppbbp,123,p,50.41,123,p,63.32,1.2,100.0
571,11,bppbpppbpb,141,p,51.06,141,p,52.55,1.8,0.0
572,11,bppbpppbpp,149,p,51.01,149,p,68.16,2.1,-
573,11,bppbppppbb,138,b,51.45,138,b,90.78,1.3,-
574,11,bppbppppbp,111,b,56.76,111,p,60.64,2.5,-
575,11,bppbpppppb,121,b,51.24,121,p,83.54,1.8,-
576,11,bppbpppppp,139,p,55.4,139,p,63.74,2.5,-
577,11,bpppbbbbbb,147,b,54.42,147,p,54.62,2.8,-
578,11,bpppbbbbbp,142,b,54.23,142,b,70.8,2.4,-
579,11,bpppbbbbpb,130,p,50.77,130,p,67.75,3.7,60.0
580,11,bpppbbbbpp,157,b,52.23,157,b,77.77,2.7,-
581,11,bpppbbbpbb,145,p,53.79,145,p,89.61,2.3,100.0
582,11,bpppbbbpbp,131,b,54.96,131,p,67.92,4.1,-
583,11,bpppbbbppb,147,p,50.34,147,p,63.28,0.6,-
584,11,bpppbbbppp,138,b,50.72,138,b,86.14,2.5,-
585,11,bpppbbpbbb,149,p,54.36,149,p,55.38,1.6,-
586,11,bpppbbpbbp,150,p,64.67,150,p,77.81,3.2,-
587,11,bpppbbpbpb,169,b,53.25,169,b,55.1,3.2,-
588,11,bpppbbpbpp,153,p,50.33,153,p,57.62,4.6,50.0
589,11,bpppbbppbb,151,b,57.62,151,b,70.56,2.8,-
590,11,bpppbbppbp,133,p,52.63,133,b,63.5,2.2,100.0
591,11,bpppbbpppb,132,p,52.27,132,b,56.62,0.7,-
592,11,bpppbbpppp,154,b,51.95,154,b,85.14,1.7,-
593,11,bpppbpbbbb,140,p,50.71,140,b,64.6,2.7,0.0
594,11,bpppbpbbbp,157,b,57.32,157,b,57.92,3.0,-
595,11,bpppbpbbpb,159,p,50.94,159,p,85.75,1.3,-
596,11,bpppbpbbpp,153,b,54.9,153,b,50.45,2.1,-
597,11,bpppbpbpbb,136,p,50.74,136,p,82.77,1.0,-
598,11,bpppbpbpbp,153,b,50.98,153,p,56.17,2.3,-
599,11,bpppbpbppb,138,p,53.62,138,b,56.5,3.6,100.0
600,11,bpppbpbppp,146,b,55.48,146,b,89.93,1.3,-
601,11,bpppbppbbb,133,b,57.14,133,b,83.18,1.7,-
602,11,bpppbppbbp,138,b,50,138,p,58.03,4.5,0.0
603,11,bpppbppbpb,148,p,56.08,148,b,59.99,1.0,-
604,11,bpppbppbpp,130,b,53.08,130,b,77.59,1.6,0.0
605,11,bpppbpppbb,139,b,50.36,139,b,55.8,3.1,-
606,11,bpppbpppbp,159,b,52.2,159,b,87.49,1.9,-
607,11,bpppbppppb,134,b,53.73,134,b,54.85,0.6,-
608,11,bpppbppppp,137,b,51.09,137,b,58.15,2.2,0.0
609,11,bppppbbbbb,145,b,55.86,145,b,52.58,2.8,-
610,11,bppppbbbbp,145,b,54.48,145,p,50.92,3.3,25.0
611,11,bppppbbbpb,139,b,55.4,139,b,65.26,1.5,-
612,11,bppppbbbpp,132,p,59.85,132,p,81.88,1.1,-
613,11,bppppbbpbb,155,p,54.19,155,p,66.17,3.0,100.0
614,11,bppppbbpbp,149,p,55.03,149,p,67.04,2.2,-
615,11,bppppbbppb,148,b,54.05,148,b,70.14,2.5,-
616,11,bppppbbppp,141,b,51.06,141,p,63.54,2.1,50.0
617,11,bppppbpbbb,167,p,54.49,167,p,60.76,3.0,0.0
618,11,bppppbpbbp,143,p,52.45,143,p,68.8,2.9,-
619,11,bppppbpbpb,154,p,52.6,154,b,80.97,2.3,-
620,11,bppppbpbpp,133,b,52.63,133,p,52.51,1.7,50.0
621,11,bppppbppbb,139,p,63.31,139,p,85.95,1.6,66.7
622,11,bppppbppbp,146,b,50.68,146,p,71.4,2.5,-
623,11,bppppbpppb,136,p,52.21,136,b,55.27,1.4,-
624,11,bppppbpppp,150,b,50,150,b,54.08,7.5,-
625,11,bpppppbbbb,129,b,58.14,129,b,86.88,1.1,75.0
626,11,bpppppbbbp,137,p,55.47,137,p,60.57,1.8,-
627,11,bpppppbbpb,140,p,50.71,140,b,91.08,1.8,-
628,11,bpppppbbpp,145,b,51.03,145,p,86.32,2.5,-
629,11,bpppppbpbb,153,p,50.33,153,b,63.22,0.6,-
630,11,bpppppbpbp,117,b,55.56,117,b,81.24,0.8,-
631,11,bpppppbppb,126,p,50,126,b,76.79,1.7,66.7
632,11,bpppppbppp,141,p,50.35,141,b,54.03,3.9,-
633,11,bppppppbbb,137,b,52.55,137,p,52.71,1.8,-
634,11,bppppppbbp,133,p,52.63,133,b,73.57,2.4,100.0
635,11,bppppppbpb,146,p,59.59,146,p,55.12,1.7,-
636,11,bppppppbpp,115,p,53.04,115,b,65.95,1.4,100.0
637,11,bpppppppbb,146,p,59.59,146,p,93.84,2.3,-
638,11,bpppppppbp,126,b,52.38,126,p,60.7,0.7,-
639,11,bppppppppb,130,b,55.38,130,b,74.39,1.4,25.0
640,11,bppppppppp,134,p,50.75,134,b,96.03,3.4,-
641,11,pbbbbbbbbb,172,p,56.4,172,p,61.46,3.2,-
642,11,pbbbbbbbbp,149,b,54.36,149,p,68.88,2.2,100.0
643,11,pbbbbbbbpb,171,b,50.88,171,b,91.78,1.2,-
644,11,pbbbbbbbpp,154,p,50,154,b,56.41,1.6,-
645,11,pbbbbbbpbb,162,b,56.79,162,b,65.13,1.5,-
646,11,pbbbbbbpbp,137,b,52.55,137,p,59.77,3.7,50.0
647,11,pbbbbbbppb,136,b,57.35,136,b,86.12,2.8,-
648,11,pbbbbbbppp,159,p,53.46,159,b,55.76,2.8,-
649,11,pbbbbbpbbb,136,b,54.41,136,b,58.43,1.7,-
650,11,pbbbbbpbbp,150,p,55.33,150,b,67.44,1.3,-
651,11,pbbbbbpbpb,131,b,55.73,131,b,70.21,2.8,50.0
652,11,pbbbbbpbpp,151,b,52.98,151,p,58.06,1.7,-
653,11,pbbbbbppbb,136,b,52.94,136,p,62.97,2.2,-
654,11,pbbbbbppbp,128,b,52.34,128,p,79.05,1.0,75.0
655,11,pbbbbbpppb,157,p,50.96,157,b,80.16,2.6,-
656,11,pbbbbbpppp,132,b,53.03,132,b,85.56,1.8,-
657,11,pbbbbpbbbb,145,p,56.55,145,p,54.8,2.2,40.0
658,11,pbbbbpbbbp,150,b,54.67,150,b,58.52,2.1,-
659,11,pbbbbpbbpb,177,b,52.54,177,b,52.31,2.5,-
660,11,pbbbbpbbpp,154,p,51.3,154,b,86.14,2.4,-
661,11,pbbbbpbpbb,142,b,52.11,142,p,87.86,3.4,60.0
662,11,pbbbbpbpbp,152,p,51.97,152,p,70.34,1.8,100.0
663,11,pbbbbpbppb,147,b,50.34,147,b,88.46,1.6,-
664,11,pbbbbpbppp,164,b,53.66,164,b,58.57,2.5,-
665,11,pbbbbppbbb,130,b,56.92,130,p,61.48,1.7,-
666,11,pbbbbppbbp,148,p,52.7,148,p,55.49,3.0,-
667,11,pbbbbppbpb,168,b,51.79,168,b,51.06,2.9,-
668,11,pbbbbppbpp,146,b,62.33,146,b,65.01,4.4,-
669,11,pbbbbpppbb,136,p,51.47,136,b,66.72,1.2,-
670,11,pbbbbpppbp,136,b,50.74,136,p,71.48,1.7,-
671,11,pbbbbppppb,147,p,50.34,147,p,76.53,2.0,-
672,11,pbbbbppppp,125,p,54.4,125,p,56.41,0.7,50.0
673,11,pbbbpbbbbb,153,p,50.98,153,b,79.99,2.1,100.0
674,11,pbbbpbbbbp,161,b,58.39,161,b,78.19,1.9,0.0
675,11,pbbbpbbbpb,171,p,54.39,171,p,54.4,2.2,-
676,11,pbbbpbbbpp,158,p,54.43,158,p,73.5,1.4,33.3
677,11,pbbbpbbpbb,161,p,51.55,161,p,53.68,2.9,-
678,11,pbbbpbbpbp,162,p,54.32,162,b,73.51,2.6,-
679,11,pbbbpbbppb,161,b,54.04,161,b,56,1.9,50.0
680,11,pbbbpbbppp,149,b,55.7,149,b,69.53,1.7,25.0
681,11,pbbbpbpbbb,149,p,53.69,149,p,81.72,2.2,-
682,11,pbbbpbpbbp,140,p,52.86,140,p,56.75,2.0,0.0
683,11,pbbbpbpbpb,173,b,51.45,173,p,55.36,3.8,-
684,11,pbbbpbpbpp,154,p,51.3,154,p,55.53,1.9,-
685,11,pbbbpbppbb,141,b,54.61,141,b,91.38,2.5,-
686,11,pbbbpbppbp,131,p,53.44,131,p,79.69,0.9,100.0
687,11,pbbbpbpppb,144,p,50.69,144,b,86.73,2.2,50.0
688,11,pbbbpbpppp,144,b,50.69,144,p,65.07,3.0,-
689,11,pbbbppbbbb,144,b,50,144,b,87.79,2.1,-
690,11,pbbbppbbbp,144,b,57.64,144,p,55.2,2.1,-
691,11,pbbbppbbpb,132,b,53.03,132,b,70.79,1.9,100.0
692,11,pbbbppbbpp,133,p,52.63,133,p,54.53,2.6,71.4
693,11,pbbbppbpbb,167,b,55.69,167,b,95.88,1.0,-
694,11,pbbbppbpbp,143,p,52.45,143,b,52.05,2.9,-
695,11,pbbbppbppb,169,p,52.66,169,p,54.22,1.7,-
696,11,pbbbppbppp,129,b,55.04,129,b,60.71,1.1,0.0
697,11,pbbbpppbbb,126,p,52.38,126,p,64.18,3.8,50.0
698,11,pbbbpppbbp,140,b,54.29,140,b,85.42,1.2,-
699,11,pbbbpppbpb,137,p,52.55,137,p,79.03,3.2,-
700,11,pbbbpppbpp,155,p,52.26,155,b,64.79,3.5,-
701,11,pbbbppppbb,151,p,56.95,151,b,58.34,2.7,-
702,11,pbbbppppbp,154,b,51.3,154,p,57.64,1.4,-
703,11,pbbbpppppb,141,b,51.06,141,b,57.72,1.4,-
704,11,pbbbpppppp,107,b,53.27,107,p,96.3,1.3,33.3
705,11,pbbpbbbbbb,145,p,51.03,145,p,55.66,1.7,0.0
706,11,pbbpbbbbbp,138,b,52.17,138,p,70.27,2.5,50.0
707,11,pbbpbbbbpb,183,b,51.91,183,p,77.78,1.5,-
708,11,pbbpbbbbpp,163,b,50.92,163,b,91.77,3.2,-
709,11,pbbpbbbpbb,175,b,51.43,175,p,76.54,0.7,-
710,11,pbbpbbbpbp,148,b,50.68,148,p,65.38,1.0,-
711,11,pbbpbbbppb,156,b,51.92,156,b,64.17,2.6,-
712,11,pbbpbbbppp,130,b,53.08,130,b,67.34,3.0,57.1
713,11,pbbpbbpbbb,162,b,52.47,162,b,50.7,2.3,0.0
714,11,pbbpbbpbbp,183,b,56.83,183,b,59.18,0.9,-
715,11,pbbpbbpbpb,171,p,53.22,171,p,59.54,1.7,-
716,11,pbbpbbpbpp,172,p,51.74,172,b,52.45,2.4,-
717,11,pbbpbbppbb,145,p,54.48,145,b,72.77,2.4,-
718,11,pbbpbbppbp,149,b,50.34,149,p,62.15,3.5,100.0
719,11,pbbpbbpppb,163,b,57.06,163,p,65.04,4.4,-
720,11,pbbpbbpppp,144,b,50.69,144,b,75.86,1.6,-
721,11,pbbpbpbbbb,148,p,50.68,148,b,53,1.2,-
722,11,pbbpbpbbbp,161,b,50.31,161,p,63.24,2.1,-
723,11,pbbpbpbbpb,153,p,54.25,153,p,54.83,2.6,-
724,11,pbbpbpbbpp,147,b,50.34,147,b,59.63,1.5,40.0
725,11,pbbpbpbpbb,159,b,55.35,159,p,56.5,1.3,60.0
726,11,pbbpbpbpbp,144,p,54.17,144,b,58.69,1.0,-
727,11,pbbpbpbppb,171,b,57.89,171,p,65.54,0.5,-
728,11,pbbpbpbppp,152,p,51.97,152,b,83.29,3.2,-
729,11,pbbpbppbbb,162,p,52.47,162,p,76.49,1.4,-
730,11,pbbpbppbbp,154,b,50.65,154,b,61.15,1.1,-
731,11,pbbpbppbpb,159,p,52.83,159,b,73.69,3.0,0.0
732,11,pbbpbppbpp,148,p,52.7,148,p,63.9,0.9,0.0
733,11,pbbpbpppbb,163,p,53.37,163,p,52.43,2.3,-
734,11,pbbpbpppbp,139,b,57.55,139,p,52.1,0.9,100.0
735,11,pbbpbppppb,165,b,54.55,165,p,59.21,2.2,-
736,11,pbbpbppppp,147,b,61.9,147,b,69.24,2.1,-
737,11,pbbppbbbbb,149,b,50.34,149,p,54.12,2.3,0.0
738,11,pbbppbbbbp,147,b,51.02,147,p,63.53,3.1,-
739,11,pbbppbbbpb,170,b,52.94,170,p,73.8,3.3,-
740,11,pbbppbbbpp,131,p,50.38,131,p,62.38,0.5,0.0
741,11,pbbppbbpbb,172,p,55.81,172,b,69.25,1.0,-
742,11,pbbppbbpbp,140,b,50,140,p,56.09,1.5,0.0
743,11,pbbppbbppb,165,p,56.97,165,p,51.31,1.4,-
744,11,pbbppbbppp,147,b,53.74,147,p,69.41,3.2,0.0
745,11,pbbppbpbbb,165,p,57.58,165,p,58.03,3.2,-
746,11,pbbppbpbbp,167,b,50.9,167,b,68.01,1.0,-
747,11,pbbppbpbpb,140,p,52.86,140,b,66.53,2.4,50.0
748,11,pbbppbpbpp,150,b,56.67,150,b,59.08,3.0,60.0
749,11,pbbppbppbb,144,b,55.56,144,b,66.78,3.1,50.0
750,11,pbbppbppbp,146,b,51.37,146,b,80.51,1.4,0.0
751,11,pbbppbpppb,143,p,51.75,143,b,64.96,2.2,-
752,11,pbbppbpppp,165,b,53.94,165,b,61.01,2.0,-
753,11,pbbpppbbbb,122,p,50,122,b,87.75,1.2,100.0
754,11,pbbpppbbbp,159,p,59.75,159,b,57.81,2.1,-
755,11,pbbpppbbpb,170,b,52.35,170,b,55.3,2.8,-
756,11,pbbpppbbpp,149,b,54.36,149,b,76.08,2.5,-
757,11,pbbpppbpbb,168,p,60.71,168,p,64.23,3.2,-
758,11,pbbpppbpbp,157,b,54.14,157,p,61.36,1.0,-
759,11,pbbpppbppb,142,p,54.23,142,p,53.31,2.2,-
760,11,pbbpppbppp,135,p,52.59,135,p,57.21,1.3,0.0
761,11,pbbppppbbb,126,p,55.56,126,b,79.46,1.1,75.0
762,11,pbbppppbbp,147,p,56.46,147,b,53.64,3.4,-
