window_size,csv_prefix,grid_string_id,string_length,grid_string,full_chunk,suffix
10,bbpbppppb,4424,47,bbpbppppbbpppbbpbbbpbppppbbpbppbpbbbppbpbbbbppp,bbpbppppbb,b
10,bbpbppppb,5208,37,bbpbppppbppbpppppbbppppbpppppbppbpppb,bbpbppppbp,p
10,bbpbppppp,465,63,bbpbpppppbbbbbpbpbbppppppbbbbpbbpbpbpbpppppbbbpbbbbpbppppbppppb,bbpbpppppb,b
10,bbpbppppp,864,32,bbpbpppppbbpbppppbpbbpbppppbpbbp,bbpbpppppb,b
10,bbpbppppp,1078,64,bbpbpppppbbppppbppbbppppbbppbpppbpbpppbbpbppbpppbbbbbbbbpppbppbp,bbpbpppppb,b
10,bbpbppppp,1704,34,bbpbpppppppbbpbpbpbpppbbbbpbppbppb,bbpbpppppp,p
10,bbpbppppp,1996,50,bbpbpppppbpbbbppbpbpbpppppbpbpppbbbpbbbbbpbpppppbp,bbpbpppppb,b
10,bbpbppppp,2355,38,bbpbpppppbppbpbpbbbpbbpbpbppbppppppbbb,bbpbpppppb,b
10,bbpbppppp,2426,50,bbpbpppppbppbpbppbbbbbpbbbppbbppbpbpppbpbbbpppbbbb,bbpbpppppb,b
10,bbpbppppp,2530,64,bbpbpppppbpbbpbbbbbpbbppbpbppbpbbppbbpbbpbpbppbpbpppppbbppppbpbb,bbpbpppppb,b
10,bbpbppppp,2590,56,bbpbppppppppppbpppbbbbbbpbpbbpbpbppbbbpbpbppppbbbbpbpppp,bbpbpppppp,p
10,bbpbppppp,2811,47,bbpbpppppbppbbbpppbbpbppbbbbbppbpbbbppbppppbpbp,bbpbpppppb,b
10,bbpbppppp,2844,58,bbpbpppppbbpbbpbbpbpbpbppppbbbbpbbpbbbbpbpbpbbppbppppbbbbb,bbpbpppppb,b
10,bbpbppppp,3309,51,bbpbppppppbpbppbpppppppppbbbpbpbbbbbbpbppbpppbbpbbb,bbpbpppppp,p
10,bbpbppppp,4317,64,bbpbppppppbbbpbpbpbbppbpbpppbbbppppppbbpbbbppbpbbpppppbbbbppbppp,bbpbpppppp,p
10,bbpbppppp,4412,66,bbpbppppppbbpppbpppbpbbpppbbbppppppbbbbpbbbbbpbbpbppbpbbpppbpppbbb,bbpbpppppp,p
10,bbpppbbbb,246,43,bbpppbbbbbbbbbpbppbppbbpbbbbbbppbbpppbbpppb,bbpppbbbbb,b
10,bbpppbbbb,2568,63,bbpppbbbbppbpbbbppbbppbbbpbbppppppbbbbbpbpbppbbbpbbpbbbbbpbbbbp,bbpppbbbbp,p
10,bbpppbbbb,2671,59,bbpppbbbbpbbbpbpbbppbbbbbpbbbpbpbppppbbbbppbpbbppbpppppbpbb,bbpppbbbbp,p
10,bbpppbbbp,510,46,bbpppbbbppbpbppbbpbbbbppbbppbpbbpbpppppbpbbbpp,bbpppbbbpp,p
10,bbpppbbbp,895,51,bbpppbbbppppbppbpbppbbpbpppbbpppbpbpbpbppbbbpbbpbpp,bbpppbbbpp,p
10,bbpppbbbp,1066,61,bbpppbbbpbppbpppbpbpbpppbpppbpppbpppbpbpppbpbbpppbbpppppppppp,bbpppbbbpb,b
10,bbpppbbbp,1308,41,bbpppbbbppbppbbppbppbbbbpppbbbpbppppbpbpp,bbpppbbbpp,p
10,bbpppbbbp,1537,67,bbpppbbbpbpbbpbpbpbbbpbbbbbpbbpbpbbppbpbpbpppbbpbpbppbpbpbpbppppbbb,bbpppbbbpb,b
10,bbpppbbbp,2343,45,bbpppbbbpbbpbpppppppbbbbppppbpbpbpppbbpppbbbb,bbpppbbbpb,b
10,bbpppbbbp,2464,61,bbpppbbbppbpppppppbppbbbppppbbpbbpbbbpbbpbppbbbbpbbbpppbbpbpp,bbpppbbbpp,p
10,bbpppbbbp,3326,67,bbpppbbbpbpppbbpbbbpppppbbpppbppppbbpbppbbppbppbbbbbbppbbbbppbbbppp,bbpppbbbpb,b
10,bbpppbbbp,3667,49,bbpppbbbppbbbbpbpbppbbpbbpbpppbbbpppbpbbbpbbpbbpb,bbpppbbbpp,p
10,bbpppbbbp,4250,55,bbpppbbbpbppppbbbbbbbppbppppbppbbbbbbbbbbbbbbppbppbbbpp,bbpppbbbpb,b
10,bbpppbbbp,5204,39,bbpppbbbpbbppbpbpbbbpbbppbpbppbpbppppbp,bbpppbbbpb,b
10,bbpppbbbp,5410,59,bbpppbbbpbbpbbppbbbbbpppbbppppbpppbppbbpbbbbpppppbbbbppbbpb,bbpppbbbpb,b
10,bbpppbpbb,932,39,bbpppbpbbbbpbpbpbppbbbbpbbbpbbpbpppbbbb,bbpppbpbbb,b
10,bbpppbpbb,1686,55,bbpppbpbbpbbppbpbpbbbbpbbbbbbbppbbpbbpbpbbbpbbpbbbpbbpb,bbpppbpbbp,p
10,bbpppbpbb,1696,41,bbpppbpbbbbbppbpbbpbbbbpbpbpbbbbpbbpbbppb,bbpppbpbbb,b
10,bbpppbpbb,1929,49,bbpppbpbbpbbbpbpbbpbbpbppbpbbbppbpppbbbpbbbpbpbbp,bbpppbpbbp,p
10,bbpppbpbb,2512,42,bbpppbpbbpppbpbbbbpbpbppppbpbbbbbppppbpbpb,bbpppbpbbp,p
10,bbpppbpbb,2841,62,bbpppbpbbbpbppbpbbbbbppbbpppbppbbppbpbppbpbbbpppbbbbpbbpbppppp,bbpppbpbbb,b
10,bbpppbpbb,3147,44,bbpppbpbbbppbpppbpbbbbpppbbbpbpbbbppbbbpbbbp,bbpppbpbbb,b
10,bbpppbpbb,3253,47,bbpppbpbbppppbpppppbbpbbpbpbbbpbppppbbpbbpppbbb,bbpppbpbbp,p
10,bbpppbpbb,3422,42,bbpppbpbbbpbbpppbbppppbbpbppbbpbppbpbbpbbp,bbpppbpbbb,b
10,bbpppbpbb,3494,45,bbpppbpbbbpbppbbpbbbpppbpppbbbbbpbppbpbbbppbp,bbpppbpbbb,b
10,bbpppbpbb,3970,46,bbpppbpbbbppbpppbppbbpbbbpbpppbpbbppbpbbbbpbpb,bbpppbpbbb,b
10,bbpppbpbb,4770,44,bbpppbpbbbpppbppbpbbppbpbbpbpbpbbbbppbbbpbbp,bbpppbpbbb,b
10,bbpppbpbb,5125,34,bbpppbpbbbppbbbpbpbpppbbbppbbppbbp,bbpppbpbbb,b
10,bbpppbpbb,5252,50,bbpppbpbbbpbbbpbpppbpbbbbbppbbbbbbpbbbbpppppbpbbpp,bbpppbpbbb,b
10,bbpppbpbp,986,29,bbpppbpbppbpbppppbbpbbbpbbbpp,bbpppbpbpp,p
10,bbpppbpbp,1688,43,bbpppbpbpbbbpppbbpbpbbbbbbbpppbppppbpppppbb,bbpppbpbpb,b
10,bbpppbpbp,1712,55,bbpppbpbpbbbbbbbbbpbbbpbbbbpbppbpbppppppppppbbppppbpppp,bbpppbpbpb,b
10,bbpppbpbp,2547,39,bbpppbpbppppbbbbpbppbbbbpbpppbpbppbpppb,bbpppbpbpp,p
10,bbpppbpbp,2569,39,bbpppbpbpppppbppbbpppbppbbbpbbpbbbbpbbb,bbpppbpbpp,p
10,bbpppbpbp,2927,64,bbpppbpbppbbpbbbbpbpbbbbbppbbppbbbbbbpbppppbpbbppbppbpbppbbbbbbb,bbpppbpbpp,p
10,bbpppbpbp,3675,46,bbpppbpbppbpbpbbbpbpbbbbbpbbpppbpppbppbpppbpbp,bbpppbpbpp,p
10,bbpppbpbp,3933,63,bbpppbpbpbbpbbpppppbpbbppbpppbbppbpppbpbbpppbbbpbbbbpbpppbpppbp,bbpppbpbpb,b
10,bbpppbpbp,4404,59,bbpppbpbppbppbbbppppbpbbpbbpbppbbpppppbppbbpppbbpbpbbppbbpp,bbpppbpbpp,p
10,bbpppbpbp,5546,55,bbpppbpbppbbbbpppbppbbbbppbpbpbbbpbbbbbpppbpbbpbbbppbbp,bbpppbpbpp,p
10,bbpppbppp,788,45,bbpppbpppbpbbbbpbbbbpbbbbpbpbbbbpppppbbppbbbb,bbpppbpppb,b
10,bbpppbppp,1487,47,bbpppbppppppbbbbbbbbbbbbbpbbpbbpbbbppbpppbbbbbp,bbpppbpppp,p
10,bbpppbppp,2616,62,bbpppbpppppbppbbbpppppbbbbppbpbpbbppppbpppbbppbpppbppbpbbppbpp,bbpppbpppp,p
10,bbpppbppp,3048,62,bbpppbpppbbpbppbpppbbbppbpppbbpbpbppbpbpbbbbppppbppbbpbbbbpbpb,bbpppbpppb,b
10,bbpppbppp,4393,44,bbpppbpppbpppbbpppbbbpbbbpbbbpbpbpbpbbbbpbbp,bbpppbpppb,b
10,bbpppbppp,5279,59,bbpppbpppbbbbbbbppbpbppppppppbbppbppbpbbbbbpppppppbbpppbbpb,bbpppbpppb,b
10,bbppppbbb,754,53,bbppppbbbbpbbbbbpbbbpbpppbbbbbpppbbppbbpbpbbbbbbpbpbb,bbppppbbbb,b
10,bbppppbbb,815,40,bbppppbbbpppbpppbppbbbbpbbbbbpbpppppbpbp,bbppppbbbp,p
10,bbppppbbb,1471,56,bbppppbbbpppbpppppbpbbpbbppbbbppppbbpbbbbpbppbbpbpbpppbb,bbppppbbbp,p
10,bbppppbbb,1578,66,bbppppbbbbpppbppppbbppbpbbbbbbpbbpbbbpppbpbbpbbpbbbppbpppbppppbbpb,bbppppbbbb,b
10,bbppppbbb,1634,42,bbppppbbbbbbpbppbppbbppbpbbppbbbbbbbppbbbb,bbppppbbbb,b
10,bbppppbbb,2524,43,bbppppbbbpbpbbppbpbbbbpbpbbpbbpbbpbpbbbbbbp,bbppppbbbp,p
10,bbppppbbb,2776,61,bbppppbbbppbpbbbbppbbpppbpbppppbbppppbbppbpppbbppppbpbpppppbp,bbppppbbbp,p
10,bbppppbbb,2869,62,bbppppbbbpbpbppbbbppbbpbbbpbbpbbpbpbppbppbbbbpbbpbbbbppbpbbbbp,bbppppbbbp,p
10,bbppppbbb,3112,66,bbppppbbbbbbbppppbbbbbbbbbbppbbbbppbpbpbppbppbppbbbbbpbpppbbpbpbpp,bbppppbbbb,b
10,bbppppbbb,3373,49,bbppppbbbbpppbppppppbpbppbbpppppbpbpbpbbbpbpbbppp,bbppppbbbb,b
10,bbppppbbb,4474,52,bbppppbbbpbbppbpbpbbbpbpbbbbbbbbpbbpppbpbpbpbbpbpppb,bbppppbbbp,p
10,bbppppbbb,4610,67,bbppppbbbpbbpppppbpppppbbpppbbbpbpbbbbppbppbbbppppppppbpbppbpbppbbp,bbppppbbbp,p
10,bbppppbpb,417,35,bbppppbpbppbppbbpppppppbbpbbpbbppbp,bbppppbpbp,p
10,bbppppbpb,761,52,bbppppbpbbbpbpbppbbpbbpbppbbpppbpbbpbbbbpbbbppbbbpbb,bbppppbpbb,b
10,bbppppbpb,1890,65,bbppppbpbpbpbpppbbbbbbppbppbpbppbppppbbpbpppppppbppbbpbpbbpppbppb,bbppppbpbp,p
10,bbppppbpb,2617,57,bbppppbpbbpppbbbpbbbpbbpppppppppppbppbbpppbbbbpbpbppbpbbb,bbppppbpbb,b
10,bbppppbpb,3591,46,bbppppbpbbppbpppbppbbpbpppppbbpbbbpppbbbppbpbp,bbppppbpbb,b
10,bbppppbpb,3737,62,bbppppbpbbbbbbppbbppbpbbbbppppbbbbpbppbbbbbbbppbpbpbppppbbpppp,bbppppbpbb,b
10,bbppppbpb,4788,51,bbppppbpbbbbbppbpbbbpppbbppbbppbbppppbpbpppbpbbpppb,bbppppbpbb,b
10,bbppppbpb,4967,60,bbppppbpbbbpbbppbpbpbbpppbppbbbbpbbbbppbbppbpbbppppbbppppbpb,bbppppbpbb,b
10,bbppppbpb,5005,60,bbppppbpbppbppbppppppbppppbbbpbbbppbbpbbbbbbbppbpbppbbppppbb,bbppppbpbp,p
10,bbppppbpb,5075,47,bbppppbpbbpbppppbbpbbpbppppbbpbbbbpbppbbppppbbp,bbppppbpbb,b
10,bbppppbpb,5378,44,bbppppbpbbpppbbpbpbpbpbbbbbpppbpbbppbpbbpbbb,bbppppbpbb,b
10,bbppppbpp,308,27,bbppppbpppbpbbbpbppbppppppp,bbppppbppp,p
10,bbppppbpp,381,51,bbppppbpppbbpppbbbpbppbbppbppbpbbpbppppbbppbbbbppbb,bbppppbppp,p
10,bbppppbpp,395,60,bbppppbppbbbpbbpbbppppbppbbpbpbppbbbppbbppbppppbbbppbppbppbp,bbppppbppb,b
10,bbppppbpp,511,58,bbppppbppppppbpbbpbbpbbbppbpbpppbpbpppppppbbbbbbpbpppbbbpb,bbppppbppp,p
10,bbppppbpp,2040,44,bbppppbpppbpbbppbpbppbppbbbbbpbppbbbbbbppppp,bbppppbppp,p
10,bbppppbpp,2042,45,bbppppbpppbpbbppbpbppbppbbbbbpbppbbbbbbpppppb,bbppppbppp,p
10,bbppppbpp,2615,55,bbppppbppbbpppbbbbpbbpbppbbbpbbpbbpbbbbbpppbpbpbbpbppbp,bbppppbppb,b
10,bbppppbpp,3616,47,bbppppbppbbbbbbbbbbpbppppbpbpbbbppbbbpbpbpppppp,bbppppbppb,b
10,bbppppbpp,5194,32,bbppppbppbpppbbbbpbpppbpbpbbppbp,bbppppbppb,b
10,bbpppppbb,447,43,bbpppppbbpbppppbppbpbbbbbbppbbpppbbppbpbppp,bbpppppbbp,p
10,bbpppppbb,652,46,bbpppppbbbppbppbpppbpbppbpbpbppbbbpppbbpbbbbpp,bbpppppbbb,b
10,bbpppppbb,3123,47,bbpppppbbbpppbbppbpppppbpbbpbbppbbbbbppbpbbbbbb,bbpppppbbb,b
10,bbpppppbb,3144,58,bbpppppbbpppbbpppbppppbpbbpbbppbbpbpbbbppbbppbpbpbbbpbpbpb,bbpppppbbp,p
10,bbpppppbb,4111,51,bbpppppbbpbppbbbbbbpbbbbppbbbppbpbpbbbpbbpbppbppbbp,bbpppppbbp,p
10,bbpppppbb,4935,41,bbpppppbbpbppbpbbbpbbppbbppbbbpppbpbpbppb,bbpppppbbp,p
10,bbpppppbb,5299,66,bbpppppbbbppbpbpbbpbbppbpppppppbppbbbbbbbbpbbpppbpbpbpbppbbbbbppbp,bbpppppbbb,b
10,bbpppppbb,5369,37,bbpppppbbppbbpbpbbppbbbbbpbbpppbbpbbp,bbpppppbbp,p
10,bbpppppbp,843,31,bbpppppbppppppbpbpppbpbbppppbpp,bbpppppbpp,p
10,bbpppppbp,880,33,bbpppppbppbbbpbpbbbpbbbpbpppbbbbb,bbpppppbpp,p
10,bbpppppbp,943,49,bbpppppbpbbbbbppbbbbppbbpbpbpbpppppbbbbbbbbpbpbpp,bbpppppbpb,b
10,bbpppppbp,1815,34,bbpppppbppppbbbpbpbbbpbpbppbbppbpb,bbpppppbpp,p
10,bbpppppbp,1822,57,bbpppppbpbpppbbbbbpppppbpbbpppbbbbpbbbbbbpppbbbpbbppbbpbp,bbpppppbpb,b
10,bbpppppbp,2027,42,bbpppppbppbbbppppbbpbpbbpbbppppbbpbpbppppp,bbpppppbpp,p
10,bbpppppbp,2881,55,bbpppppbpbbbbbbbpbbpppbbbbbbppppppbpppbbppbbbpbpppbppbb,bbpppppbpb,b
10,bbpppppbp,3510,52,bbpppppbpbbbppbbbbbbbbpbbpbbppbpbbppppbbppbppbbbbppp,bbpppppbpb,b
10,bbpppppbp,3633,48,bbpppppbpppppbpbppbpbppbpbbpbpbpbbppbpbbbbpbbpbb,bbpppppbpp,p
10,bbpppppbp,5498,56,bbpppppbppbpppbbbbpbbpbppbpppbbpbpppbpppbbbppppbpbbppbbp,bbpppppbpp,p
10,bbppppppb,451,63,bbppppppbpppbbpbpbbpbbpbppppbpbbbpppppbpbbppbbppppppppbbppbpppb,bbppppppbp,p
10,bbppppppb,734,41,bbppppppbbbppppbbbppppbppbbbppbpppbpbpppb,bbppppppbb,b
10,bbppppppb,773,45,bbppppppbbbppbbpbbbpbbbbpppppbpppppppbbppbppp,bbppppppbb,b
10,bbppppppb,951,53,bbppppppbbpppbpppbpbbbbbppbpbbbpbppbppppbbbppbbpppbpp,bbppppppbb,b
10,bbppppppb,978,66,bbppppppbpbpbpbbbpbpppbbpbpbppbpppbbpppppbbbbbbbbbpppbbpppppbbbpbb,bbppppppbp,p
10,bbppppppb,1028,53,bbppppppbpbpbpppbbpbpbppbbppbppppppbpbpbbpbbpbpppbbpb,bbppppppbp,p
10,bbppppppb,1219,44,bbppppppbbbppbpbppbpbpbpbbbpbbpbppppbbpbppbp,bbppppppbb,b
10,bbppppppb,1584,57,bbppppppbpppppbbbppbpbpbpbbpbpbbpppbbpbbbbpbpbbppppbpbppb,bbppppppbp,p
10,bbppppppb,1830,49,bbppppppbbpppbpbbbbbpbpppppbpbbppbbbpppbpbpppbbpb,bbppppppbb,b
10,bbppppppb,2933,66,bbppppppbpbppppbbpbpbpbbbppbbbbbbpbppbppbbpbbbpbppbpbbbbbpbpbbbbbb,bbppppppbp,p
10,bbppppppb,3498,45,bbppppppbbppbppbbbbbbbbppbppbbpppbppbppbbbbbb,bbppppppbb,b
10,bbppppppb,3743,54,bbppppppbppppbbbbpbppbbpppbbpbbpppppppppbbbpppbbpppppb,bbppppppbp,p
10,bbppppppb,4615,56,bbppppppbbbbpbppbbpbbppppbpbbbbbbppbpbpppbpbbbpbpbbbppbp,bbppppppbb,b
10,bbppppppb,5116,56,bbppppppbpbbbbpppbpbbbbppbbppbbpppppppbpppppppbpbbbpbpbp,bbppppppbp,p
10,bbppppppp,95,20,bbpppppppbbbpbpppbpb,bbpppppppb,b
10,bbppppppp,582,36,bbpppppppbbbpbbpppbppbppbppbbbbpbbbb,bbpppppppb,b
10,bbppppppp,860,48,bbpppppppbpbbbpbpbppppbbpbppppbbbbpbppbpbbbbpbpp,bbpppppppb,b
10,bbppppppp,1878,64,bbpppppppbbpppbbppppppbpbpbpbbpbbppppbbpbbppbppbbbbbpbpbbbppbbbb,bbpppppppb,b
10,bbppppppp,2427,47,bbppppppppbbbbpbpbppbbppbbpbpbppbpbbpbbbpbbbpbp,bbpppppppp,p
10,bbppppppp,3181,60,bbpppppppbbppbbppbbpbppbbpbpbbbbbbppppbppppbppbbpppppbpbbpbb,bbpppppppb,b
10,bbppppppp,3948,48,bbpppppppbppppbbbbpbbbbpbbbbpbppbbpbbppbppbbbbpp,bbpppppppb,b
10,bbppppppp,4324,49,bbppppppppbppbbbpppbbpbpbbbbbbppbppbbppbppbpbpbbp,bbpppppppp,p
10,bbppppppp,5514,56,bbpppppppbbbpbbpppbpbbpppppbppbbpppbbbbbbbbpppppppbppppp,bbpppppppb,b
10,ppbbbbbbb,396,42,ppbbbbbbbpbbppbbbpbppppbbbpbbpbbbpbbbbbbpp,ppbbbbbbbp,p
10,ppbbbbbbb,588,51,ppbbbbbbbppbpbbpbbbbpbppbbbbpbbbpbbppbbbpppbpbbbbpb,ppbbbbbbbp,p
10,ppbbbbbbb,708,50,ppbbbbbbbbbbbpbpbbbbpppbpbpppppbpbbbpbppbpbbbbpppb,ppbbbbbbbb,b
10,ppbbbbbbb,1345,36,ppbbbbbbbbbbpbppbpbbpbbpbppppbpbbbbp,ppbbbbbbbb,b
10,ppbbbbbbb,1556,65,ppbbbbbbbppbbpppppbppbbbbpbpbpppbpppbppbppbppbbpbbbbppbpbbpbppbbb,ppbbbbbbbp,p
10,ppbbbbbbb,2586,47,ppbbbbbbbppbpbbbbpbpppbbbppppbpbbbppppppppbbbbp,ppbbbbbbbp,p
10,ppbbbbbbb,2747,59,ppbbbbbbbbbbbppbpbbbppbpbbpbpbbbppbbbbpbbpbbbpbpbppbbbppbbb,ppbbbbbbbb,b
10,ppbbbbbbb,2816,65,ppbbbbbbbbpbppbpbpppppbpbpbbppppbbpbbbpbbpbppbbbppbpbppppbpbpppbb,ppbbbbbbbb,b
10,ppbbbbbbb,3014,56,ppbbbbbbbpbbbbbppbpbppbbbpbppppbpbbbbpbbpbbbpbbbpbppbbbb,ppbbbbbbbp,p
10,ppbbbbbbb,3470,47,ppbbbbbbbbpppbppbpbbbpbbpbpbbbpbbbppbbbbpbpppbp,ppbbbbbbbb,b
10,ppbbbbbbb,3643,62,ppbbbbbbbppppbpppppbpbpppbpbbppbpbpbbpbppbbbppppbppbbpbbpbpppp,ppbbbbbbbp,p
10,ppbbbbbbb,3690,46,ppbbbbbbbbbbpbppbpbbpbbppppppbpbpbpppbbbbbpbpp,ppbbbbbbbb,b
10,ppbbbbbbb,3820,43,ppbbbbbbbppbbppppbbbbbbpbpbbpbpppbpbpppbpbp,ppbbbbbbbp,p
10,ppbbbbbbb,4627,59,ppbbbbbbbpppbppbpbbbbpppbpbbbpppbpbpbbpbpbbpbpppppbppbppbpp,ppbbbbbbbp,p
10,ppbbbbbbp,757,31,ppbbbbbbppbbbbbbbbppppbpbbbppbb,ppbbbbbbpp,p
10,ppbbbbbbp,1935,43,ppbbbbbbppbpbbppbbbppppbpbpbpppppppbppbbbpp,ppbbbbbbpp,p
10,ppbbbbbbp,2163,57,ppbbbbbbppbbbbbbppbpbppbbpppbbpppppbbbpbpbbpbpppbpbbbbpbp,ppbbbbbbpp,p
10,ppbbbbbbp,3679,47,ppbbbbbbpbbpbpppbppbbbbpbbbbpbbpbpppppppbbppbpp,ppbbbbbbpb,b
10,ppbbbbbbp,4074,54,ppbbbbbbpbpbpbbbbbpbbpppppppbbpbbpbpbbbpppbbpppbbppbpb,ppbbbbbbpb,b
10,ppbbbbbbp,5205,53,ppbbbbbbpbbpbpppbpbbppbbpbbbbbpbbpbbpbbbbbpbbpbbbbbbp,ppbbbbbbpb,b
10,ppbbbbbbp,5402,47,ppbbbbbbpppppppbppppbbpbpbbbpbpbpbbbbpppbpbpppp,ppbbbbbbpp,p
10,ppbbbbbpb,58,21,ppbbbbbpbbbbbpbbbppbp,ppbbbbbpbb,b
10,ppbbbbbpb,227,52,ppbbbbbpbbpbbbbpbpppbpbbbpbbbbppbpbbbpbbpbppbbbpbbpb,ppbbbbbpbb,b
10,ppbbbbbpb,328,29,ppbbbbbpbbpppbbppbbppbbppppbp,ppbbbbbpbb,b
10,ppbbbbbpb,1433,59,ppbbbbbpbbbbppbbbbbbppppbbbbbpbpbpbbppppppbbpbpbppbbpbpbpbp,ppbbbbbpbb,b
10,ppbbbbbpb,1587,67,ppbbbbbpbppbpppbbbbpbpbppbpbbppppbpppbpppbbpbbbbbpppbpppppbpbpbppbp,ppbbbbbpbp,p
10,ppbbbbbpb,3131,66,ppbbbbbpbppbpbpbppbpbppbpbpbbbbbpbbppbbpbbpppbbbbpbpppppbbbbpbbppp,ppbbbbbpbp,p
10,ppbbbbbpb,3555,54,ppbbbbbpbbpbpbppbpbbbpbppbbbbppbppbbbppbpbppbpbpppbbbp,ppbbbbbpbb,b
10,ppbbbbbpb,3767,46,ppbbbbbpbppbpppppbpbpppppbbbbbpbpbbppppbppbppb,ppbbbbbpbp,p
10,ppbbbbbpb,3898,62,ppbbbbbpbpbpppbbppbbbpbbbbpppppbpbbppbppbbpbbbpppppbppbbbppppb,ppbbbbbpbp,p
10,ppbbbbbpp,527,39,ppbbbbbpppbbbpppppppbbbpppbbppppbpbbpbb,ppbbbbbppp,p
10,ppbbbbbpp,625,34,ppbbbbbpppbpbpbppbbbppbpbpbpbbbppp,ppbbbbbppp,p
10,ppbbbbbpp,1516,36,ppbbbbbppbpppbbppppbpbbbbppbppbbbpbp,ppbbbbbppb,b
10,ppbbbbbpp,1591,60,ppbbbbbppppppppppppbppbpbbppppbbbbppbpbpbppbbppbbpbppppppppp,ppbbbbbppp,p
10,ppbbbbbpp,2115,52,ppbbbbbppbbbpbpbppbbbbppbbppbbppppppbbbpbpbpppbppbbp,ppbbbbbppb,b
10,ppbbbbbpp,2183,56,ppbbbbbppbbbbppbppbbpbbbppppbbbpbpppbppbpbbpppbpbpbppbbp,ppbbbbbppb,b
10,ppbbbbbpp,2223,48,ppbbbbbppppbpbbpbbbpbbbpbpppppbppbpbbpppbpbbbbpb,ppbbbbbppp,p
10,ppbbbbbpp,2482,66,ppbbbbbpppbpbbbppbpbbbpbbpbpbpbbbpbbbppbbbppbbpbbbbppbbpbpbpbppppp,ppbbbbbppp,p
10,ppbbbbbpp,2798,57,ppbbbbbppbpppbbppppbbppbbbppbbppppbpbbbpbbppbppbppppbbpbp,ppbbbbbppb,b
10,ppbbbbbpp,3640,50,ppbbbbbppbpppbbbbpppbbpbpbbppbppbbppbbbpbpbpbbppbp,ppbbbbbppb,b
10,ppbbbbbpp,5020,63,ppbbbbbppppbbpbbbpppbpbbpbpbpbbpbbbppppbpbpbbbppbpbbpppbpppppbb,ppbbbbbppp,p
10,ppbbbbbpp,5117,66,ppbbbbbppbbbppbppbbbbbppppbbppppbbbbpbbpbbpppbpbbbbpbpbbbbbppppppb,ppbbbbbppb,b
10,ppbbbbbpp,5311,41,ppbbbbbppbppbbbppbppbbbbbpbpbpppppppbbbbb,ppbbbbbppb,b
10,ppbbbbpbb,298,61,ppbbbbpbbbpbpbbbpbbppppbbbpbpbppbpbbpppbpbpbpbppbbbbpbppppppb,ppbbbbpbbb,b
10,ppbbbbpbb,819,28,ppbbbbpbbpbpbbbbppppppbpbbpb,ppbbbbpbbp,p
10,ppbbbbpbb,2102,61,ppbbbbpbbpppbbpbbbpbpbpbbbpppbppbpppbbbbpppppbbbbbpbpbbbppbpb,ppbbbbpbbp,p
10,ppbbbbpbb,2297,47,ppbbbbpbbpppppbbpbppbpbbppppbbpppppbpppbpppbbpb,ppbbbbpbbp,p
10,ppbbbbpbb,2422,52,ppbbbbpbbbbbbbbpbbbbbbpbbpbbpbpppbpbbbpbbppbbbppbbbb,ppbbbbpbbb,b
10,ppbbbbpbb,2752,65,ppbbbbpbbbpbbpbpppbpbpbbpppppbpbppbbbpbpppbpbbbpbbbpppppbpppppppb,ppbbbbpbbb,b
10,ppbbbbpbb,3893,39,ppbbbbpbbpbpbpppbppbbpppbpppbbppbppbppp,ppbbbbpbbp,p
10,ppbbbbpbb,4104,52,ppbbbbpbbppppbbbpbbpbpbbbppbpppbpbbppbbpppbppbbpppbb,ppbbbbpbbp,p
10,ppbbbbpbp,52,35,ppbbbbpbppbpppbbbbbpbpbpbbpbbpbbppp,ppbbbbpbpp,p
10,ppbbbbpbp,466,43,ppbbbbpbpbpppbbpbbppbbpbbbpbbpbpppbbbbbbbpp,ppbbbbpbpb,b
10,ppbbbbpbp,1427,63,ppbbbbpbpbbbbppbbbbbbbbpbbpbppppbppbpbppppbpppbbpbbppbpppbbbpbp,ppbbbbpbpb,b
10,ppbbbbpbp,1885,49,ppbbbbpbppbbbpppbppbbbbpbbbbpbpbbbbbbbbpbbpbbpbbp,ppbbbbpbpp,p
10,ppbbbbpbp,2353,63,ppbbbbpbppbppppbbbppbppbbpppbbpbbpppppbbppbbpbbbpbpbbpbbbpppbbb,ppbbbbpbpp,p
10,ppbbbbpbp,2452,59,ppbbbbpbpppbbbbbpbbbppbbbppbppbppppbbbbbbbbbppbpbbpppppbbpb,ppbbbbpbpp,p
10,ppbbbbpbp,2899,43,ppbbbbpbpppbbpbpbbppbbpbbpbpbbbppbbppbbpppp,ppbbbbpbpp,p
10,ppbbbbpbp,2951,53,ppbbbbpbpbpbbpbpbpbbpppbpbbpbppbppbpbpppbpbbppbbpbbbp,ppbbbbpbpb,b
10,ppbbbbpbp,3140,45,ppbbbbpbpbbbbpbbpbpppppbpbbpppbpbbbbbpbbppppp,ppbbbbpbpb,b
10,ppbbbbpbp,3778,42,ppbbbbpbpppbpbpppbpbbpbbbbbpbppbbpbpbbpbpb,ppbbbbpbpp,p
10,ppbbbbpbp,3882,49,ppbbbbpbpbbpbbpppbppppbbbbbppbbpppbbbpbpbbpbbbppp,ppbbbbpbpb,b
10,ppbbbbpbp,4106,63,ppbbbbpbppbpbpbpbbbbpbpbppbppppbbppppbpbbpbppbpbpbbppbppbppbpbb,ppbbbbpbpp,p
