window_size,csv_prefix,grid_string_id,string_length,grid_string,full_chunk,suffix
10,bbpbppbbp,4904,52,bbpbppbbpbbpbbbbbbbpbbppbbbppbbpbbbpbbpbpbpppbbbbpbp,bbpbppbbpb,b
10,bbpbppbbp,5250,56,bbpbppbbpbbbpbpbbpppbbpbbbpppbbppbppbppbbbbbbpppbbbpppbp,bbpbppbbpb,b
10,bbpbppbpp,185,28,bbpbppbppbpbpbpbppbbbpbppbpb,bbpbppbppb,b
10,bbpbppbpp,798,32,bbpbppbppppbpbpppbbppppbbppbbpbb,bbpbppbppp,p
10,bbpbppbpp,1279,43,bbpbppbpppppbppppbpbbpbbppbbpppbpbbbbppbppb,bbpbppbppp,p
10,bbpbppbpp,1467,45,bbpbppbppbpppbbpbppbppbbbbbbbbpbbbppbbbppppbb,bbpbppbppb,b
10,bbpbppbpp,1635,41,bbpbppbppbbbbppbbppbbbpppbpbbpbbbppbppbpb,bbpbppbppb,b
10,bbpbppbpp,1733,37,bbpbppbppbbppbpppbbpbbppppppppbbbbbpp,bbpbppbppb,b
10,bbpbppbpp,1906,35,bbpbppbpppbpbpbpbbpbbbpbpbbbppbbbpb,bbpbppbppp,p
10,bbpbppbpp,1921,56,bbpbppbppbbpbbbppppppbpppbbpppbbbbbbbbppbbbbbpbbbbpppppp,bbpbppbppb,b
10,bbpbppbpp,2330,45,bbpbppbppppbbbbpbbpbbppbppbbppppppppbbbpbpbbb,bbpbppbppp,p
10,bbpbppbpp,3106,64,bbpbppbppppppppbpbbbbpppbppbbpbpbpppbpbppbpbbppbppbbbbpbpbbbbpbb,bbpbppbppp,p
10,bbpbppbpp,3847,40,bbpbppbppbpbbppbbppbbbpbpbppppppppbbbppp,bbpbppbppb,b
10,bbpbppbpp,3938,64,bbpbppbpppppbbbbpbbbbpbbbbbbppbpbbbpbppbppbbpbbpbpppbbpbbbpppppb,bbpbppbppp,p
10,bbpbppbpp,5248,30,bbpbppbpppbpbbbbbpbpbpbpbbbppp,bbpbppbppp,p
10,bbpbppbpp,5390,63,bbpbppbppbbpbbbbppppbbppppbpppbppbbbbpppbbpppppbpbppbbbbbbbbbpp,bbpbppbppb,b
10,bbpbppppp,465,63,bbpbpppppbbbbbpbpbbppppppbbbbpbbpbpbpbpppppbbbpbbbbpbppppbppppb,bbpbpppppb,b
10,bbpbppppp,864,32,bbpbpppppbbpbppppbpbbpbppppbpbbp,bbpbpppppb,b
10,bbpbppppp,1078,64,bbpbpppppbbppppbppbbppppbbppbpppbpbpppbbpbppbpppbbbbbbbbpppbppbp,bbpbpppppb,b
10,bbpbppppp,1704,34,bbpbpppppppbbpbpbpbpppbbbbpbppbppb,bbpbpppppp,p
10,bbpbppppp,1996,50,bbpbpppppbpbbbppbpbpbpppppbpbpppbbbpbbbbbpbpppppbp,bbpbpppppb,b
10,bbpbppppp,2355,38,bbpbpppppbppbpbpbbbpbbpbpbppbppppppbbb,bbpbpppppb,b
10,bbpbppppp,2426,50,bbpbpppppbppbpbppbbbbbpbbbppbbppbpbpppbpbbbpppbbbb,bbpbpppppb,b
10,bbpbppppp,2530,64,bbpbpppppbpbbpbbbbbpbbppbpbppbpbbppbbpbbpbpbppbpbpppppbbppppbpbb,bbpbpppppb,b
10,bbpbppppp,2590,56,bbpbppppppppppbpppbbbbbbpbpbbpbpbppbbbpbpbppppbbbbpbpppp,bbpbpppppp,p
10,bbpbppppp,2811,47,bbpbpppppbppbbbpppbbpbppbbbbbppbpbbbppbppppbpbp,bbpbpppppb,b
10,bbpbppppp,2844,58,bbpbpppppbbpbbpbbpbpbpbppppbbbbpbbpbbbbpbpbpbbppbppppbbbbb,bbpbpppppb,b
10,bbpbppppp,3309,51,bbpbppppppbpbppbpppppppppbbbpbpbbbbbbpbppbpppbbpbbb,bbpbpppppp,p
10,bbpbppppp,4317,64,bbpbppppppbbbpbpbpbbppbpbpppbbbppppppbbpbbbppbpbbpppppbbbbppbppp,bbpbpppppp,p
10,bbpbppppp,4412,66,bbpbppppppbbpppbpppbpbbpppbbbppppppbbbbpbbbbbpbbpbppbpbbpppbpppbbb,bbpbpppppp,p
10,bbpppbbbb,246,43,bbpppbbbbbbbbbpbppbppbbpbbbbbbppbbpppbbpppb,bbpppbbbbb,b
10,bbpppbbbb,246,43,bbpppbbbbbbbbbpbppbppbbpbbbbbbppbbpppbbpppb,bbpppbbbbb,b
10,bbpppbbbb,2568,63,bbpppbbbbppbpbbbppbbppbbbpbbppppppbbbbbpbpbppbbbpbbpbbbbbpbbbbp,bbpppbbbbp,p
10,bbpppbbbb,2568,63,bbpppbbbbppbpbbbppbbppbbbpbbppppppbbbbbpbpbppbbbpbbpbbbbbpbbbbp,bbpppbbbbp,p
10,bbpppbbbb,2671,59,bbpppbbbbpbbbpbpbbppbbbbbpbbbpbpbppppbbbbppbpbbppbpppppbpbb,bbpppbbbbp,p
10,bbpppbbbb,2671,59,bbpppbbbbpbbbpbpbbppbbbbbpbbbpbpbppppbbbbppbpbbppbpppppbpbb,bbpppbbbbp,p
10,bbpppbbbp,510,46,bbpppbbbppbpbppbbpbbbbppbbppbpbbpbpppppbpbbbpp,bbpppbbbpp,p
10,bbpppbbbp,510,46,bbpppbbbppbpbppbbpbbbbppbbppbpbbpbpppppbpbbbpp,bbpppbbbpp,p
10,bbpppbbbp,895,51,bbpppbbbppppbppbpbppbbpbpppbbpppbpbpbpbppbbbpbbpbpp,bbpppbbbpp,p
10,bbpppbbbp,895,51,bbpppbbbppppbppbpbppbbpbpppbbpppbpbpbpbppbbbpbbpbpp,bbpppbbbpp,p
10,bbpppbbbp,1066,61,bbpppbbbpbppbpppbpbpbpppbpppbpppbpppbpbpppbpbbpppbbpppppppppp,bbpppbbbpb,b
10,bbpppbbbp,1066,61,bbpppbbbpbppbpppbpbpbpppbpppbpppbpppbpbpppbpbbpppbbpppppppppp,bbpppbbbpb,b
10,bbpppbbbp,1308,41,bbpppbbbppbppbbppbppbbbbpppbbbpbppppbpbpp,bbpppbbbpp,p
10,bbpppbbbp,1308,41,bbpppbbbppbppbbppbppbbbbpppbbbpbppppbpbpp,bbpppbbbpp,p
10,bbpppbbbp,1537,67,bbpppbbbpbpbbpbpbpbbbpbbbbbpbbpbpbbppbpbpbpppbbpbpbppbpbpbpbppppbbb,bbpppbbbpb,b
10,bbpppbbbp,1537,67,bbpppbbbpbpbbpbpbpbbbpbbbbbpbbpbpbbppbpbpbpppbbpbpbppbpbpbpbppppbbb,bbpppbbbpb,b
10,bbpppbbbp,2343,45,bbpppbbbpbbpbpppppppbbbbppppbpbpbpppbbpppbbbb,bbpppbbbpb,b
10,bbpppbbbp,2343,45,bbpppbbbpbbpbpppppppbbbbppppbpbpbpppbbpppbbbb,bbpppbbbpb,b
10,bbpppbbbp,2464,61,bbpppbbbppbpppppppbppbbbppppbbpbbpbbbpbbpbppbbbbpbbbpppbbpbpp,bbpppbbbpp,p
10,bbpppbbbp,2464,61,bbpppbbbppbpppppppbppbbbppppbbpbbpbbbpbbpbppbbbbpbbbpppbbpbpp,bbpppbbbpp,p
10,bbpppbbbp,3326,67,bbpppbbbpbpppbbpbbbpppppbbpppbppppbbpbppbbppbppbbbbbbppbbbbppbbbppp,bbpppbbbpb,b
10,bbpppbbbp,3326,67,bbpppbbbpbpppbbpbbbpppppbbpppbppppbbpbppbbppbppbbbbbbppbbbbppbbbppp,bbpppbbbpb,b
10,bbpppbbbp,3667,49,bbpppbbbppbbbbpbpbppbbpbbpbpppbbbpppbpbbbpbbpbbpb,bbpppbbbpp,p
10,bbpppbbbp,3667,49,bbpppbbbppbbbbpbpbppbbpbbpbpppbbbpppbpbbbpbbpbbpb,bbpppbbbpp,p
10,bbpppbbbp,4250,55,bbpppbbbpbppppbbbbbbbppbppppbppbbbbbbbbbbbbbbppbppbbbpp,bbpppbbbpb,b
10,bbpppbbbp,4250,55,bbpppbbbpbppppbbbbbbbppbppppbppbbbbbbbbbbbbbbppbppbbbpp,bbpppbbbpb,b
10,bbpppbbbp,5204,39,bbpppbbbpbbppbpbpbbbpbbppbpbppbpbppppbp,bbpppbbbpb,b
10,bbpppbbbp,5204,39,bbpppbbbpbbppbpbpbbbpbbppbpbppbpbppppbp,bbpppbbbpb,b
10,bbpppbbbp,5410,59,bbpppbbbpbbpbbppbbbbbpppbbppppbpppbppbbpbbbbpppppbbbbppbbpb,bbpppbbbpb,b
10,bbpppbbbp,5410,59,bbpppbbbpbbpbbppbbbbbpppbbppppbpppbppbbpbbbbpppppbbbbppbbpb,bbpppbbbpb,b
10,bbpppbbpp,931,50,bbpppbbpppppbpppbpbbppbbpbbbbbpbbbppppbbppbpbbbpbp,bbpppbbppp,p
10,bbpppbbpp,931,50,bbpppbbpppppbpppbpbbppbbpbbbbbpbbbppppbbppbpbbbpbp,bbpppbbppp,p
10,bbpppbbpp,1675,45,bbpppbbppbbpppbbpppbpbbbbppbbbpbbppbpbbpbpbbb,bbpppbbppb,b
10,bbpppbbpp,1675,45,bbpppbbppbbpppbbpppbpbbbbppbbbpbbppbpbbpbpbbb,bbpppbbppb,b
10,bbpppbbpp,2031,58,bbpppbbpppbppbbppbpbpbbbbbpbbppppppbbbbppbppbpbbbbpbbbbpbb,bbpppbbppp,p
10,bbpppbbpp,2031,58,bbpppbbpppbppbbppbpbpbbbbbpbbppppppbbbbppbppbpbbbbpbbbbpbb,bbpppbbppp,p
10,bbpppbbpp,2225,55,bbpppbbppppbbpbbpbpppppbpbpbppbbpppbppppppbppbpbppbbpbp,bbpppbbppp,p
10,bbpppbbpp,2225,55,bbpppbbppppbbpbbpbpppppbpbpbppbbpppbppppppbppbpbppbbpbp,bbpppbbppp,p
10,bbpppbbpp,2256,60,bbpppbbppppppbpbbppbppbbbbbbbbbbpbppbpbppppbbbpbbppbbbbbppbp,bbpppbbppp,p
10,bbpppbbpp,2256,60,bbpppbbppppppbpbbppbppbbbbbbbbbbpbppbpbppppbbbpbbppbbbbbppbp,bbpppbbppp,p
10,bbpppbbpp,3027,57,bbpppbbpppbpbbpbbpbbppppppbbbpbpbpbbppbbbbppbbbpppbbpbbbp,bbpppbbppp,p
10,bbpppbbpp,3027,57,bbpppbbpppbpbbpbbpbbppppppbbbpbpbpbbppbbbbppbbbpppbbpbbbp,bbpppbbppp,p
10,bbpppbbpp,4634,60,bbpppbbppbpbbbpbpppbbbppbpbbpppppbbpbbpbbpbbbbbbbbpbppbbpbpb,bbpppbbppb,b
10,bbpppbbpp,4634,60,bbpppbbppbpbbbpbpppbbbppbpbbpppppbbpbbpbbpbbbbbbbbpbppbbpbpb,bbpppbbppb,b
10,bbpppbpbb,932,39,bbpppbpbbbbpbpbpbppbbbbpbbbpbbpbpppbbbb,bbpppbpbbb,b
10,bbpppbpbb,1686,55,bbpppbpbbpbbppbpbpbbbbpbbbbbbbppbbpbbpbpbbbpbbpbbbpbbpb,bbpppbpbbp,p
10,bbpppbpbb,1696,41,bbpppbpbbbbbppbpbbpbbbbpbpbpbbbbpbbpbbppb,bbpppbpbbb,b
10,bbpppbpbb,1929,49,bbpppbpbbpbbbpbpbbpbbpbppbpbbbppbpppbbbpbbbpbpbbp,bbpppbpbbp,p
10,bbpppbpbb,2512,42,bbpppbpbbpppbpbbbbpbpbppppbpbbbbbppppbpbpb,bbpppbpbbp,p
10,bbpppbpbb,2841,62,bbpppbpbbbpbppbpbbbbbppbbpppbppbbppbpbppbpbbbpppbbbbpbbpbppppp,bbpppbpbbb,b
10,bbpppbpbb,3147,44,bbpppbpbbbppbpppbpbbbbpppbbbpbpbbbppbbbpbbbp,bbpppbpbbb,b
10,bbpppbpbb,3253,47,bbpppbpbbppppbpppppbbpbbpbpbbbpbppppbbpbbpppbbb,bbpppbpbbp,p
10,bbpppbpbb,3422,42,bbpppbpbbbpbbpppbbppppbbpbppbbpbppbpbbpbbp,bbpppbpbbb,b
10,bbpppbpbb,3494,45,bbpppbpbbbpbppbbpbbbpppbpppbbbbbpbppbpbbbppbp,bbpppbpbbb,b
10,bbpppbpbb,3970,46,bbpppbpbbbppbpppbppbbpbbbpbpppbpbbppbpbbbbpbpb,bbpppbpbbb,b
10,bbpppbpbb,4770,44,bbpppbpbbbpppbppbpbbppbpbbpbpbpbbbbppbbbpbbp,bbpppbpbbb,b
10,bbpppbpbb,5125,34,bbpppbpbbbppbbbpbpbpppbbbppbbppbbp,bbpppbpbbb,b
10,bbpppbpbb,5252,50,bbpppbpbbbpbbbpbpppbpbbbbbppbbbbbbpbbbbpppppbpbbpp,bbpppbpbbb,b
10,bbpppbpbp,986,29,bbpppbpbppbpbppppbbpbbbpbbbpp,bbpppbpbpp,p
10,bbpppbpbp,1688,43,bbpppbpbpbbbpppbbpbpbbbbbbbpppbppppbpppppbb,bbpppbpbpb,b
10,bbpppbpbp,1712,55,bbpppbpbpbbbbbbbbbpbbbpbbbbpbppbpbppppppppppbbppppbpppp,bbpppbpbpb,b
10,bbpppbpbp,2547,39,bbpppbpbppppbbbbpbppbbbbpbpppbpbppbpppb,bbpppbpbpp,p
10,bbpppbpbp,2569,39,bbpppbpbpppppbppbbpppbppbbbpbbpbbbbpbbb,bbpppbpbpp,p
10,bbpppbpbp,2927,64,bbpppbpbppbbpbbbbpbpbbbbbppbbppbbbbbbpbppppbpbbppbppbpbppbbbbbbb,bbpppbpbpp,p
10,bbpppbpbp,3675,46,bbpppbpbppbpbpbbbpbpbbbbbpbbpppbpppbppbpppbpbp,bbpppbpbpp,p
10,bbpppbpbp,3933,63,bbpppbpbpbbpbbpppppbpbbppbpppbbppbpppbpbbpppbbbpbbbbpbpppbpppbp,bbpppbpbpb,b
10,bbpppbpbp,4404,59,bbpppbpbppbppbbbppppbpbbpbbpbppbbpppppbppbbpppbbpbpbbppbbpp,bbpppbpbpp,p
10,bbpppbpbp,5546,55,bbpppbpbppbbbbpppbppbbbbppbpbpbbbpbbbbbpppbpbbpbbbppbbp,bbpppbpbpp,p
10,bbpppbppb,762,45,bbpppbppbppbpbbppbbbpppbbbbbpbppbbppbbpbppbpb,bbpppbppbp,p
10,bbpppbppb,762,45,bbpppbppbppbpbbppbbbpppbbbbbpbppbbppbbpbppbpb,bbpppbppbp,p
10,bbpppbppb,1132,30,bbpppbppbpppbppppbbbbppbpbpppb,bbpppbppbp,p
10,bbpppbppb,1132,30,bbpppbppbpppbppppbbbbppbpbpppb,bbpppbppbp,p
10,bbpppbppb,1544,58,bbpppbppbppbppbbbbbpbppbppppbbppppppbbppppbpppbbpppppppppb,bbpppbppbp,p
10,bbpppbppb,1544,58,bbpppbppbppbppbbbbbpbppbppppbbppppppbbppppbpppbbpppppppppb,bbpppbppbp,p
10,bbpppbppb,2190,52,bbpppbppbppppppbbbbppbpbpppbppbpbbpbbbpbbbpppbbpbpbb,bbpppbppbp,p
10,bbpppbppb,2190,52,bbpppbppbppppppbbbbppbpbpppbppbpbbpbbbpbbbpppbbpbpbb,bbpppbppbp,p
10,bbpppbppb,2257,47,bbpppbppbpbpppbbppbbbpbpbbbpbbpppbpbbbpbpppbbbb,bbpppbppbp,p
10,bbpppbppb,2257,47,bbpppbppbpbpppbbppbbbpbpbbbpbbpppbpbbbpbpppbbbb,bbpppbppbp,p
10,bbpppbppb,2311,52,bbpppbppbpbbbbbpbbpppppbbpbbppbbpbpbbbpbbbbbbbpbbpbp,bbpppbppbp,p
10,bbpppbppb,2311,52,bbpppbppbpbbbbbpbbpppppbbpbbppbbpbpbbbpbbbbbbbpbbpbp,bbpppbppbp,p
10,bbpppbppb,3716,53,bbpppbppbbpbpbpbbppbpbpbpppppbbppppppbpbbpbpbbpppbppp,bbpppbppbb,b
10,bbpppbppb,3716,53,bbpppbppbbpbpbpbbppbpbpbpppppbbppppppbpbbpbpbbpppbppp,bbpppbppbb,b
10,bbpppbppb,3920,47,bbpppbppbbbpbbpbppppbpbppbbppbbpbppbpbpppbbbppp,bbpppbppbb,b
10,bbpppbppb,3920,47,bbpppbppbbbpbbpbppppbpbppbbppbbpbppbpbpppbbbppp,bbpppbppbb,b
10,bbpppbppb,4105,53,bbpppbppbbppbpbpbpbbpppbppbbbbbpppbbbbbppppbbppbbbppp,bbpppbppbb,b
10,bbpppbppb,4105,53,bbpppbppbbppbpbpbpbbpppbppbbbbbpppbbbbbppppbbppbbbppp,bbpppbppbb,b
10,bbpppbppb,4397,53,bbpppbppbbbpbppbppbpbpbpbbpppppppppbbpbbbbbpbbpbppbpp,bbpppbppbb,b
10,bbpppbppb,4397,53,bbpppbppbbbpbppbppbpbpbpbbpppppppppbbpbbbbbpbbpbppbpp,bbpppbppbb,b
10,bbpppbppb,4587,54,bbpppbppbppppppbpbppbpbbpbbbpbbbpppbppbpbpbbbppbpbbbpb,bbpppbppbp,p
10,bbpppbppb,4587,54,bbpppbppbppppppbpbppbpbbpbbbpbbbpppbppbpbpbbbppbpbbbpb,bbpppbppbp,p
10,bbpppbppb,4879,54,bbpppbppbbpbpppbbbbbbbbpbpbbppbppbbpbpppppbbbbbbpbbbpp,bbpppbppbb,b
10,bbpppbppb,4879,54,bbpppbppbbpbpppbbbbbbbbpbpbbppbppbbpbpppppbbbbbbpbbbpp,bbpppbppbb,b
10,bbpppbppb,5085,43,bbpppbppbpbbpbbppppbbpbbbbbppbbpbbbpppbbppb,bbpppbppbp,p
10,bbpppbppb,5085,43,bbpppbppbpbbpbbppppbbpbbbbbppbbpbbbpppbbppb,bbpppbppbp,p
10,bbpppbppb,5419,49,bbpppbppbbbbpbbpbppbpbbbbppbbpbpppbbppbppbbbpbbbb,bbpppbppbb,b
10,bbpppbppb,5419,49,bbpppbppbbbbpbbpbppbpbbbbppbbpbpppbbppbppbbbpbbbb,bbpppbppbb,b
10,bbpppbppp,788,45,bbpppbpppbpbbbbpbbbbpbbbbpbpbbbbpppppbbppbbbb,bbpppbpppb,b
10,bbpppbppp,788,45,bbpppbpppbpbbbbpbbbbpbbbbpbpbbbbpppppbbppbbbb,bbpppbpppb,b
10,bbpppbppp,1487,47,bbpppbppppppbbbbbbbbbbbbbpbbpbbpbbbppbpppbbbbbp,bbpppbpppp,p
10,bbpppbppp,1487,47,bbpppbppppppbbbbbbbbbbbbbpbbpbbpbbbppbpppbbbbbp,bbpppbpppp,p
10,bbpppbppp,2616,62,bbpppbpppppbppbbbpppppbbbbppbpbpbbppppbpppbbppbpppbppbpbbppbpp,bbpppbpppp,p
10,bbpppbppp,2616,62,bbpppbpppppbppbbbpppppbbbbppbpbpbbppppbpppbbppbpppbppbpbbppbpp,bbpppbpppp,p
10,bbpppbppp,3048,62,bbpppbpppbbpbppbpppbbbppbpppbbpbpbppbpbpbbbbppppbppbbpbbbbpbpb,bbpppbpppb,b
10,bbpppbppp,3048,62,bbpppbpppbbpbppbpppbbbppbpppbbpbpbppbpbpbbbbppppbppbbpbbbbpbpb,bbpppbpppb,b
10,bbpppbppp,4393,44,bbpppbpppbpppbbpppbbbpbbbpbbbpbpbpbpbbbbpbbp,bbpppbpppb,b
10,bbpppbppp,4393,44,bbpppbpppbpppbbpppbbbpbbbpbbbpbpbpbpbbbbpbbp,bbpppbpppb,b
10,bbpppbppp,5279,59,bbpppbpppbbbbbbbppbpbppppppppbbppbppbpbbbbbpppppppbbpppbbpb,bbpppbpppb,b
10,bbpppbppp,5279,59,bbpppbpppbbbbbbbppbpbppppppppbbppbppbpbbbbbpppppppbbpppbbpb,bbpppbpppb,b
10,bbppppbbb,754,53,bbppppbbbbpbbbbbpbbbpbpppbbbbbpppbbppbbpbpbbbbbbpbpbb,bbppppbbbb,b
10,bbppppbbb,754,53,bbppppbbbbpbbbbbpbbbpbpppbbbbbpppbbppbbpbpbbbbbbpbpbb,bbppppbbbb,b
10,bbppppbbb,815,40,bbppppbbbpppbpppbppbbbbpbbbbbpbpppppbpbp,bbppppbbbp,p
10,bbppppbbb,815,40,bbppppbbbpppbpppbppbbbbpbbbbbpbpppppbpbp,bbppppbbbp,p
10,bbppppbbb,1471,56,bbppppbbbpppbpppppbpbbpbbppbbbppppbbpbbbbpbppbbpbpbpppbb,bbppppbbbp,p
10,bbppppbbb,1471,56,bbppppbbbpppbpppppbpbbpbbppbbbppppbbpbbbbpbppbbpbpbpppbb,bbppppbbbp,p
10,bbppppbbb,1578,66,bbppppbbbbpppbppppbbppbpbbbbbbpbbpbbbpppbpbbpbbpbbbppbpppbppppbbpb,bbppppbbbb,b
10,bbppppbbb,1578,66,bbppppbbbbpppbppppbbppbpbbbbbbpbbpbbbpppbpbbpbbpbbbppbpppbppppbbpb,bbppppbbbb,b
10,bbppppbbb,1634,42,bbppppbbbbbbpbppbppbbppbpbbppbbbbbbbppbbbb,bbppppbbbb,b
10,bbppppbbb,1634,42,bbppppbbbbbbpbppbppbbppbpbbppbbbbbbbppbbbb,bbppppbbbb,b
10,bbppppbbb,2524,43,bbppppbbbpbpbbppbpbbbbpbpbbpbbpbbpbpbbbbbbp,bbppppbbbp,p
10,bbppppbbb,2524,43,bbppppbbbpbpbbppbpbbbbpbpbbpbbpbbpbpbbbbbbp,bbppppbbbp,p
10,bbppppbbb,2776,61,bbppppbbbppbpbbbbppbbpppbpbppppbbppppbbppbpppbbppppbpbpppppbp,bbppppbbbp,p
10,bbppppbbb,2776,61,bbppppbbbppbpbbbbppbbpppbpbppppbbppppbbppbpppbbppppbpbpppppbp,bbppppbbbp,p
10,bbppppbbb,2869,62,bbppppbbbpbpbppbbbppbbpbbbpbbpbbpbpbppbppbbbbpbbpbbbbppbpbbbbp,bbppppbbbp,p
10,bbppppbbb,2869,62,bbppppbbbpbpbppbbbppbbpbbbpbbpbbpbpbppbppbbbbpbbpbbbbppbpbbbbp,bbppppbbbp,p
10,bbppppbbb,3112,66,bbppppbbbbbbbppppbbbbbbbbbbppbbbbppbpbpbppbppbppbbbbbpbpppbbpbpbpp,bbppppbbbb,b
10,bbppppbbb,3112,66,bbppppbbbbbbbppppbbbbbbbbbbppbbbbppbpbpbppbppbppbbbbbpbpppbbpbpbpp,bbppppbbbb,b
10,bbppppbbb,3373,49,bbppppbbbbpppbppppppbpbppbbpppppbpbpbpbbbpbpbbppp,bbppppbbbb,b
10,bbppppbbb,3373,49,bbppppbbbbpppbppppppbpbppbbpppppbpbpbpbbbpbpbbppp,bbppppbbbb,b
10,bbppppbbb,4474,52,bbppppbbbpbbppbpbpbbbpbpbbbbbbbbpbbpppbpbpbpbbpbpppb,bbppppbbbp,p
10,bbppppbbb,4474,52,bbppppbbbpbbppbpbpbbbpbpbbbbbbbbpbbpppbpbpbpbbpbpppb,bbppppbbbp,p
10,bbppppbbb,4610,67,bbppppbbbpbbpppppbpppppbbpppbbbpbpbbbbppbppbbbppppppppbpbppbpbppbbp,bbppppbbbp,p
10,bbppppbbb,4610,67,bbppppbbbpbbpppppbpppppbbpppbbbpbpbbbbppbppbbbppppppppbpbppbpbppbbp,bbppppbbbp,p
10,bbppppbbp,345,56,bbppppbbpppbpbbbpbpbbppppbbpbppbbbbbbbbbpbpbbbbpbppppbpp,bbppppbbpp,p
10,bbppppbbp,345,56,bbppppbbpppbpbbbpbpbbppppbbpbppbbbbbbbbbpbpbbbbpbppppbpp,bbppppbbpp,p
10,bbppppbbp,3376,45,bbppppbbppbpppbbbbpbbbpbbppbbbpbpbppbpbpbpbpb,bbppppbbpp,p
10,bbppppbbp,3376,45,bbppppbbppbpppbbbbpbbbpbbppbbbpbpbppbpbpbpbpb,bbppppbbpp,p
10,bbppppbbp,4535,54,bbppppbbpbbpbppbbbppppbppppbpppppppbbbbbppbpppppbpppbb,bbppppbbpb,b
10,bbppppbbp,4535,54,bbppppbbpbbpbppbbbppppbppppbpppppppbbbbbppbpppppbpppbb,bbppppbbpb,b
10,bbppppbbp,5231,57,bbppppbbpbpppppbppppbbppppppbbpbbpbbbbppbbppbbpbppppbpbbb,bbppppbbpb,b
10,bbppppbbp,5231,57,bbppppbbpbpppppbppppbbppppppbbpbbpbbbbppbbppbbpbppppbpbbb,bbppppbbpb,b
10,bbppppbpb,417,35,bbppppbpbppbppbbpppppppbbpbbpbbppbp,bbppppbpbp,p
10,bbppppbpb,761,52,bbppppbpbbbpbpbppbbpbbpbppbbpppbpbbpbbbbpbbbppbbbpbb,bbppppbpbb,b
10,bbppppbpb,1890,65,bbppppbpbpbpbpppbbbbbbppbppbpbppbppppbbpbpppppppbppbbpbpbbpppbppb,bbppppbpbp,p
10,bbppppbpb,2617,57,bbppppbpbbpppbbbpbbbpbbpppppppppppbppbbpppbbbbpbpbppbpbbb,bbppppbpbb,b
10,bbppppbpb,3591,46,bbppppbpbbppbpppbppbbpbpppppbbpbbbpppbbbppbpbp,bbppppbpbb,b
10,bbppppbpb,3737,62,bbppppbpbbbbbbppbbppbpbbbbppppbbbbpbppbbbbbbbppbpbpbppppbbpppp,bbppppbpbb,b
10,bbppppbpb,4788,51,bbppppbpbbbbbppbpbbbpppbbppbbppbbppppbpbpppbpbbpppb,bbppppbpbb,b
10,bbppppbpb,4967,60,bbppppbpbbbpbbppbpbpbbpppbppbbbbpbbbbppbbppbpbbppppbbppppbpb,bbppppbpbb,b
10,bbppppbpb,5005,60,bbppppbpbppbppbppppppbppppbbbpbbbppbbpbbbbbbbppbpbppbbppppbb,bbppppbpbp,p
10,bbppppbpb,5075,47,bbppppbpbbpbppppbbpbbpbppppbbpbbbbpbppbbppppbbp,bbppppbpbb,b
10,bbppppbpb,5378,44,bbppppbpbbpppbbpbpbpbpbbbbbpppbpbbppbpbbpbbb,bbppppbpbb,b
10,bbppppbpp,308,27,bbppppbpppbpbbbpbppbppppppp,bbppppbppp,p
10,bbppppbpp,308,27,bbppppbpppbpbbbpbppbppppppp,bbppppbppp,p
10,bbppppbpp,381,51,bbppppbpppbbpppbbbpbppbbppbppbpbbpbppppbbppbbbbppbb,bbppppbppp,p
10,bbppppbpp,381,51,bbppppbpppbbpppbbbpbppbbppbppbpbbpbppppbbppbbbbppbb,bbppppbppp,p
10,bbppppbpp,395,60,bbppppbppbbbpbbpbbppppbppbbpbpbppbbbppbbppbppppbbbppbppbppbp,bbppppbppb,b
10,bbppppbpp,395,60,bbppppbppbbbpbbpbbppppbppbbpbpbppbbbppbbppbppppbbbppbppbppbp,bbppppbppb,b
10,bbppppbpp,511,58,bbppppbppppppbpbbpbbpbbbppbpbpppbpbpppppppbbbbbbpbpppbbbpb,bbppppbppp,p
10,bbppppbpp,511,58,bbppppbppppppbpbbpbbpbbbppbpbpppbpbpppppppbbbbbbpbpppbbbpb,bbppppbppp,p
10,bbppppbpp,2040,44,bbppppbpppbpbbppbpbppbppbbbbbpbppbbbbbbppppp,bbppppbppp,p
10,bbppppbpp,2040,44,bbppppbpppbpbbppbpbppbppbbbbbpbppbbbbbbppppp,bbppppbppp,p
10,bbppppbpp,2042,45,bbppppbpppbpbbppbpbppbppbbbbbpbppbbbbbbpppppb,bbppppbppp,p
10,bbppppbpp,2042,45,bbppppbpppbpbbppbpbppbppbbbbbpbppbbbbbbpppppb,bbppppbppp,p
10,bbppppbpp,2615,55,bbppppbppbbpppbbbbpbbpbppbbbpbbpbbpbbbbbpppbpbpbbpbppbp,bbppppbppb,b
10,bbppppbpp,2615,55,bbppppbppbbpppbbbbpbbpbppbbbpbbpbbpbbbbbpppbpbpbbpbppbp,bbppppbppb,b
10,bbppppbpp,3616,47,bbppppbppbbbbbbbbbbpbppppbpbpbbbppbbbpbpbpppppp,bbppppbppb,b
10,bbppppbpp,3616,47,bbppppbppbbbbbbbbbbpbppppbpbpbbbppbbbpbpbpppppp,bbppppbppb,b
10,bbppppbpp,5194,32,bbppppbppbpppbbbbpbpppbpbpbbppbp,bbppppbppb,b
10,bbppppbpp,5194,32,bbppppbppbpppbbbbpbpppbpbpbbppbp,bbppppbppb,b
