ngram_id,grid_string_id,window_size,chunk_index,prefix,suffix,full_chunk,created_at,grid_string,string_length
243179,1176,12,25,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-26 10:57:32,bppppppppppbbbbbbbpbbpbpbbpbbpbppbbbbbppbbbbppppppbbbbb,55
244166,1193,12,9,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-26 10:57:33,pbppbppbpbpbbpbppbbbbbbbpbbppbppppbbbppbppbbpbppbppbppbpbbpbpbppbp,66
246290,1229,12,3,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-26 10:57:33,bbbbpbbpbppbbbbbbbbbpbbbppbbbbbbbbbppbpbppbpb,45
250155,1294,12,18,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-26 10:57:33,ppppbbpbpppppbbpbpbpbbpbppbbbbbbbpbp,36
251087,1311,12,3,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-26 10:57:33,bppbpbbpbppbbbbbbbbbpbbbbbpppbbbpbbbpbpbpbbpbbbbpppppbp,55
251537,1318,12,17,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-26 10:57:33,bbbppppppbbbbbbppbpbbpbppbbbbpppbppbbpbpbpppbbppbbbpp,53
256132,1397,12,4,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:33,bppbbpbbpbppbbbpbbppbbbbppbpppbbbbppppppppppbbppbbppb,53
257857,1426,12,21,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:33,bbpbbbbbpbpbbbpbpbppbbpbbpbppbbbppbppbbppbppbpbbppbpbppbp,57
259409,1450,12,53,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:33,ppbpppbbbbppbpbbppbppbpbbbbbpbbbbbbppbbpbbppppbbbbppbbpbbpbppbbbpp,66
260378,1468,12,35,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:33,bppbbppbbbpppbbpbbbppbbbpppbpbbbbppbpbbpbppbbbppbb,50
260504,1470,12,16,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-26 10:57:33,bpbbpbpbbbbpbpbpbpbbpbppbbbbppbbpbbpbpppbbbb,44
261011,1479,12,4,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:33,bpppbpbbpbppbbbppbbpbpppppppppbppbppbbpbpbppbppbbbbbbpbbbb,58
262062,1497,12,3,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:33,ppbbpbbpbppbbbppbbpbbbpbbpbbbpbbbbppbpb,39
264624,1538,12,11,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:33,bppbbppppbbbpbbpbppbbbpbbpbbpbbbpbpbpbbpbbpbbppppppbppbbp,57
267229,1577,12,18,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:33,bbpbbbbbpbppbpppbpbpbbpbppbbbppbbppppbbbbpbbpppbpbpbpbpbppbpppbbpp,66
271579,1645,12,32,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-26 10:57:33,pbpbppbppbbpbbpbpbpppbbbpbpbbbppbpbbpbppbbbbbppbpppbppbbpbpbbpp,63
272371,1658,12,12,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:33,pbpbbbpbpbppbpbbpbppbbbpbpbppppppppppp,38
281074,1805,12,16,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:33,bpppbpppbbbpbpbpbpbbpbppbbbpbpbpbppppbbbppbpbppbbbbbbbbbbpb,59
281954,1820,12,27,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:34,pbbbbbppppbpppbpbppbpbpbbpbbpbbpbppbbbppbpppbbppbbbbbbbbpppbbp,62
282165,1824,12,24,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-26 10:57:34,bbbppbbpbbbpbpbbppppppbbbpbbpbppbbbbbpbpb,41
284524,1862,12,20,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-26 10:57:34,bbppbppbpbpbppbppbpbbpbbpbppbbbppppbpbpbppbpbpbpbbbbbbpppb,58
285453,1876,12,19,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-26 10:57:34,bbbpbpbppbppbpbpbpbbpbbpbppbbbbbbbbpbpbbbbppbpbbpbbbpbpp,56
292440,1919,12,23,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-26 16:49:47,ppbppbppbpbppppbbpbppbbbpbbpbppbbbbbpbbpppbp,44
371430,2000,12,49,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-28 10:56:57,ppppbppbppppppbpppbppppppppbpbpbpbpbppppbpbbbbpbbbpbbpbppbbbpb,62
373081,2009,12,37,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-29 10:58:26,pbpbpbppppbbbbppppbpbpbpbbppbppbbbpbbbpbbpbppbbbbpbbpbbbbppbpbppp,65
376711,2029,12,35,bpbbpbppbbb,p,bpbbpbppbbbp,2026-01-29 12:04:13,bpbpbbpbpbbppbpppbppbppppppbbbbpbbpbpbbpbppbbbp,47
377624,2035,12,21,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-29 12:33:52,bpbpbbpppbbbpbbppbpbbbpbbpbppbbbbppbppppppbbpppbpbbppbbppp,58
382133,2060,12,2,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-29 17:50:16,bpbpbbpbppbbbbbbbbbpbbppbbppppbppppbpppbpppbpppbbpbpbbbbbppbppppb,65
393201,2127,12,9,bpbbpbppbbb,b,bpbbpbppbbbb,2026-01-31 07:12:55,pppbpppppbpbbpbppbbbbbpppbppppbpbbbppbbbpppbbpbpbbpppbpp,56
407871,2208,12,37,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-02 13:29:42,pbbpppbbpbppbpbpbpbpppbpbbppbpppbbbpbbpbbpbppbbbbpbppbpbppppbbp,63
416856,2258,12,13,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-02 15:45:05,bpbppbpppppbpbpbbpbppbbbbpbpbpbbbppbpbppbbbpb,45
418094,2264,12,3,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-02 15:49:32,pbbbpbbpbppbbbbbppbpbbpbbbbpbpppppbpbbbbppbppbbbbbpbbp,54
420721,2278,12,5,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-03 09:41:47,pppbpbpbbpbppbbbpbbpbpbbbbpppbpbbpbpbpbbbppbp,45
431652,2338,12,24,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-04 17:25:26,pbppbbpbpbbppppbpbpbppbpbpbbpbppbbbpbpbbbpbbppbbppbpbbbppppbppbb,64
432015,2340,12,25,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-04 17:26:10,ppppbbbpppbbpppbbpbpppbpbbpbbpbppbbbpbpppbpbbbbbpppppbbpbppp,60
438266,2374,12,0,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-04 19:43:29,bpbbpbppbbbppppbbpbbpbbbbpbppppppbbpbpbpppbbbbppbbbbb,53
443565,2403,12,27,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-05 15:09:09,bpppbbppbbpbbpbpbppbpbbpbbpbpbbpbppbbbpbbb,42
449405,2434,12,1,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-06 10:20:12,pbpbbpbppbbbbbpbbbbpbbppbpbbbpppppbppbpbppbbbpppppbbppbpb,57
449811,2436,12,1,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-06 10:20:47,pbpbbpbppbbbbbpbbbbpbbppbpbbbpppppbppbpbppbbbpppppbbppbpbbpb,60
450690,2440,12,40,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-06 10:21:52,pbppppbpppppbpbppbpbbpbbppbpbbpppbpbpbpbbpbbpbppbbbbbbppb,57
455106,2464,12,36,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-06 11:02:29,bbpppbbbppbpppppppbppbbbppppbbpbbpbbbpbbpbppbbbbpbbbpppbbpbpp,61
456673,2472,12,11,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-06 11:33:25,pbbbbpbbbbbbpbbpbppbbbppbbppbppbpbpppbbpbbpbppbbb,49
475195,2572,12,20,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-10 17:24:56,bpbppbbbbpbpbbppbpbbbpbbpbppbbbpbbbpppppbpbpbbpbb,49
482105,2615,12,17,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-10 20:16:11,bbppppbppbbpppbbbbpbbpbppbbbpbbpbbpbbbbbpppbpbpbbpbppbp,55
484933,2631,12,26,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-11 11:07:45,bbppbbpbbpbbpbbppbbbpbbpbpbpbbpbppbbbpppbpbbbbpppbppppbppbpbbpb,63
487881,2647,12,44,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-11 13:50:00,bbpbbbbpbbbpbpbppbbbpbbbbppbbpbbbpbpbpbbbbpbbpbbpbppbbbpbb,58
489282,2659,12,39,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-11 14:18:56,bbpbbbbpbbbbppbpbbppbbpbbpbbppbbbbbbpbbbpbbpbppbbbbpbbbbbpb,59
490295,2665,12,10,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-11 15:00:23,pbpbbbbbbbbpbbpbppbbbpbppbpbppbpppbpbppbpbpppbpbbpbbppbbbbp,59
504184,2748,12,4,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-12 08:51:02,pbbpbpbbpbppbbbpppbbpbppppbbbbbppbppbpppbpbpppppbbpbbbbppb,58
505653,2755,12,32,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-12 09:10:39,bppbpppbbbpbpbbbpbbbpbbbpbbpbbpbbpbbpbppbbbbpbbbpbb,51
508481,2771,12,42,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-12 14:07:18,bpppbpbbppbbppbppbbpbppbbpbpbpbbbbbppbbpbbbpbbpbppbbbbpbb,57
511102,2787,12,7,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-12 14:37:15,bbppbpbbpbbpbppbbbpbbppbpbpppbpbbppbbbbbbbppbpbbpbpppbpbbbb,59
516295,2816,12,37,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-12 15:56:41,ppbbbbbbbbpbppbpbpppppbpbpbbppppbbpbbbpbbpbppbbbppbpbppppbpbpppbb,65
519999,2837,12,7,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-13 12:12:10,bpbbbbbbpbbpbppbbbpbbbbpbpbbbpppbbpbbbppbppbpbbp,48
544259,2971,12,8,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-14 11:34:30,bbppbbpbbpbbpbppbbbbpbbppbbbpbbbbbbpppbbbpbbppbbpbbpbbbppbpbppbbb,65
547716,2994,12,39,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-14 15:30:51,pbpppbbppbpbbbpbbpbbpppppbpbbpppbbppbbbbpbbpbppbbbbbppbp,56
552779,3022,12,26,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-15 19:49:41,pbpppbpbbpbbpppppppbppbbbbbpbbpbppbbbbbppppppppbbbpbppbp,56
562752,3075,12,31,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-17 15:09:44,bppppbpbbppbpbpbbbpppbbppbpbpbpbpbbpbppbbbbbb,45
564766,3086,12,0,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-17 16:15:12,bpbbpbppbbbppbpbbbpbbpppbpbbpbpbbbbbbbppbpppbbbpbpbbpbpbpbbbpbpb,64
599718,3293,12,6,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-21 10:33:34,bbbbpbbpbbpbppbbbppbbbpbbbpbppppppppbpppbbbbbpbbbbpbppb,55
604019,3321,12,39,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-21 11:41:53,ppbpbppbpbbbbppbbbbbppbbbpppbpppppbpppbbpbbpbppbbbpppbpbbbbbppp,63
635103,3522,12,20,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-23 10:23:37,bpbppbbbbpbpbpbbbpbpbpbbpbppbbbpbpbbpppbbb,42
644114,3577,12,35,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-23 13:44:21,ppbppbpbpppppbbppbpbpbpbbbbbbpbbbbbbpbbpbppbbbbbbbbpp,53
647457,3597,12,9,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-23 14:57:13,bpbpppbppbpbbpbppbbbpbppppbbppppbpp,35
655746,3643,12,33,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-24 14:26:03,ppbbbbbbbppppbpppppbpbpppbpbbppbpbpbbpbppbbbppppbppbbpbbpbpppp,62
659548,3665,12,24,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-24 15:32:19,bppbpbbbbpbbbbbpbpbppbppbpbbpbppbbbbpppbbppbpppbpbbpppbbbppb,60
668333,3715,12,13,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-24 20:19:46,bppbbppbpppbpbpbbpbppbbbbpbpbpbpbbpppbbbbbpbb,45
686120,3824,12,25,bpbbpbppbbb,p,bpbbpbppbbbp,2026-02-25 20:56:33,pbppbbpbbbpbppppbpbppbbppbpbbpbppbbbppbbpbpbbppppbbb,52
695848,3878,12,13,bpbbpbppbbb,b,bpbbpbppbbbb,2026-02-28 13:38:44,pbpbpbbbbbpppbpbbpbppbbbbpbpppbbppbbpbppbbbbbbpbbbbbpbbpbpppppbbpb,66
701644,3912,12,18,bpbbpbppbbb,b,bpbbpbppbbbb,2026-03-01 15:44:23,bppbpppppbppbbbbppbpbbpbppbbbbbbpbpbppbpppppbbpppbpp,52
709866,3958,12,42,bpbbpbppbbb,b,bpbbpbppbbbb,2026-03-01 20:18:41,ppbpbpppbbbpbbbppbbbbpppbpbbpbbbbpbbbbbpppbpbbpbppbbbbbppbppbpbpp,65
715323,3989,12,4,bpbbpbppbbb,p,bpbbpbppbbbp,2026-03-02 13:54:58,bpbpbpbbpbppbbbpbpbpbpbppppbbbpbbppbpppbppbbpppbppppbbpbp,57
717480,4002,12,10,bpbbpbppbbb,b,bpbbpbppbbbb,2026-03-02 14:42:19,bpbbbpbbbpbpbbpbppbbbbpppppbbpbbpbppbbbbpbpbb,45
717488,4002,12,28,bpbbpbppbbb,b,bpbbpbppbbbb,2026-03-02 14:42:19,bpbbbpbbbpbpbbpbppbbbbpppppbbpbbpbppbbbbpbpbb,45
717705,4003,12,41,bpbbpbppbbb,b,bpbbpbppbbbb,2026-03-02 14:43:00,ppbbbpbbbbbpbbpbbpppbpbbpbpbpppbpbbpppppbbpbbpbppbbbbbpppbb,59
729217,4072,12,13,bpbbpbppbbb,p,bpbbpbppbbbp,2026-03-03 19:05:03,pbbbbppppbppbbpbbpbppbbbppbpbpppppbbpbpbpbpbbbppbbpbbppb,56
732147,4088,12,51,bpbbpbppbbb,b,bpbbpbppbbbb,2026-03-03 19:43:59,ppbpppbpbppbbbppbbbppppbbbbbppppbbbppbpbbbppppbpppbbpbbpbppbbbbp,64
743791,4158,12,0,bpbbpbppbbb,b,bpbbpbppbbbb,2026-03-04 15:40:18,bpbbpbppbbbbbpbpbbbpbpbpbppbbbbbbppbbppppbppp,45
747880,4182,12,20,bpbbpbppbbb,p,bpbbpbppbbbp,2026-03-05 13:54:25,pbppbbpbbppbppbbppbpbpbbpbppbbbpbpbpbbpbpbbbb,45
759531,4251,12,2,bpbbpbppbbb,b,bpbbpbppbbbb,2026-03-05 22:16:54,ppbpbbpbppbbbbpbbbpppbppbpppbpbbpbbpbbbpppbpbbbbpbbppbbpbpp,59
777053,4353,12,29,bpbbpbppbbb,p,bpbbpbppbbbp,2026-03-11 18:49:31,bbbbbbbpppppbppppppbpppbpbpbpbpbbpbppbbbpbppbpbbbppbbbb,55
778539,4362,12,19,bpbbpbppbbb,p,bpbbpbppbbbp,2026-03-11 19:14:35,bppbppbpppbppbppppbbpbbpbppbbbppbpbbppb,39
784983,4400,12,17,bpbbpbppbbb,p,bpbbpbppbbbp,2026-03-15 12:55:21,bpbbpbbpbbbbpbpbbbpbbpbppbbbppppppppbbbpbpbbbpbbpbpbpbpppbbpb,61
788729,4422,12,4,bpbbpbppbbb,b,bpbbpbppbbbb,2026-03-15 14:31:57,pbbbbpbbpbppbbbbbbpbbpbbppbbppppbbbbppp,39
798313,4475,12,6,bpbbpbppbbb,b,bpbbpbppbbbb,2026-03-17 07:08:46,pbbbpbbpbbpbppbbbbppppbpbppppbppbbpbpp,38
804289,4508,12,5,bpbbpbppbbb,p,bpbbpbppbbbp,2026-03-18 07:47:20,bbppbbpbbpbppbbbppbbpppppbppbbpppbbpppbb,40
807876,4535,12,7,bpbbpbppbbb,p,bpbbpbppbbbp,2026-03-18 09:14:37,bbppppbbpbbpbppbbbppppbppppbpppppppbbbbbppbpppppbpppbb,54
813905,4571,12,3,bpbbpbppbbb,b,bpbbpbppbbbb,2026-03-18 14:47:33,bbpbpbbpbppbbbbpbbbbppppbbpbbbbbbbpbbbbpppbpbbbbbbpbbppppb,58
830313,4668,12,18,bpbbpbppbbb,b,bpbbpbppbbbb,2026-04-12 12:42:41,bbppbpbbpbbpppbbbbbpbbpbppbbbbbbpbpbbpb,39
847816,4775,12,14,bpbbpbppbbb,b,bpbbpbppbbbb,2026-04-23 14:52:45,bppbbbbppbppbbbpbbpbppbbbbbbbpbppbbpbppbpppbbbpppbpb,52
875348,4943,12,25,bpbbpbppbbb,p,bpbbpbppbbbp,2026-05-04 09:16:18,bppbbpbppbppbppbbbpppppppbpbbpbppbbbppbpppbbppbp,48
882960,4987,12,20,bpbbpbppbbb,b,bpbbpbppbbbb,2026-05-04 16:30:39,ppbbpbbbppbbpbpppppbbpbbpbppbbbbppbbbpbpbp,42
889803,5023,12,39,bpbbpbppbbb,b,bpbbpbppbbbb,2026-05-14 07:23:43,pbbppbbbbpbbbpbbpbpbppbppbpbpbbpppbpbbbbpbbpbppbbbbpb,53
894760,5052,12,8,bpbbpbppbbb,b,bpbbpbppbbbb,2026-05-22 05:03:30,bpbbbpbbbpbbpbppbbbbpppbppppbbbppbbbppbpbpbppbbpbpbppbbpbpp,59
895608,5056,12,20,bpbbpbppbbb,p,bpbbpbppbbbp,2026-05-22 05:05:28,bbpbpbbbbbpbbpbppbpbbpbbpbppbbbpbpbpbbpppbbbbpbpppbbp,53
909557,5137,12,47,bpbbpbppbbb,p,bpbbpbppbbbp,2026-05-26 11:42:50,pppbbbpbbbppppbbbppbbppbbbppbppbbbbbbpppbbpppppbpbbpbppbbbp,59
920895,5206,12,45,bpbbpbppbbb,p,bpbbpbppbbbp,2026-05-28 12:39:42,pbpbbbbpbpbbpbpbpbpbppbbpbbbppbppbbbbpppppbpbbpbbpbppbbbpbbpppbppbbpb,69
923591,5221,12,9,bpbbpbppbbb,p,bpbbpbppbbbp,2026-05-28 14:22:50,pbbbpppbpbpbbpbppbbbppppbpbbbpbbpppbbbppbbbbbpbppbbbbppppbb,59
929077,5255,12,28,bpbbpbppbbb,p,bpbbpbppbbbp,2026-05-29 08:37:23,pbbbpbppppppbbbbppbbbbppbpppbpbbpbppbbbpbpbpppbpppbpppbppb,58
931427,5270,12,6,bpbbpbppbbb,b,bpbbpbppbbbb,2026-06-01 11:04:49,bbpppbbpbbpbppbbbbppbpbpbbpbpbpbppbppbppppp,43
944889,5351,12,25,bpbbpbppbbb,b,bpbbpbppbbbb,2026-06-08 10:12:38,pbpbbpbppbpbbpppppbpbbppbbpbbpbppbbbbppppbppbbppbbpbpbbbbbpppp,62
958951,5435,12,5,bpbbpbppbbb,b,bpbbpbppbbbb,2026-06-19 13:54:47,pbpppbpbbpbppbbbbppbpbpppppbbppbbbbppbp,39
966228,5475,12,10,bpbbpbppbbb,b,bpbbpbppbbbb,2026-06-20 11:38:26,bbbppbppbbbpbbpbppbbbbbbbppbbpbbpppbpbpbpppbpppbppbbpbbp,56
977003,5537,12,26,bpbbpbppbbb,b,bpbbpbppbbbb,2026-06-22 09:54:22,bbbppbpbpbbbbpppppbbbppbbbbpbbpbppbbbbbpp,41
185859,19,12,4,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:31,ppbpbpbbpbppbbpbbppppbppppbbbp,30
186106,31,12,12,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:31,pppbppbbpbpbbpbbpbppbbpbbbpbb,29
187050,76,12,2,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:31,pbbpbbpbppbbpppbbbbp,20
187720,115,12,2,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:31,pbbpbbpbppbbpbpbpppppbppbp,26
191402,240,12,1,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:31,pbpbbpbppbbpbbbpbbpppbbbbbbbpbbbppbp,36
195933,323,12,16,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:31,pbbppbpbbbbpbbbpbpbbpbppbbppbpppbpbppppppbbbbpbbppbppppbbbpbpb,62
196060,325,12,22,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:31,bbbbbpbbbbpbbpbpbbpbppbpbbpbppbbpbpbbpbbbpbppbppbpppbpppppbpbpppbbbpp,69
199367,382,12,18,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:31,bpbbbppbbpbbbppbpbbpbbpbppbbppbpppbpbbppbpbbbbbppbpppbbpbbppbbbp,64
199509,384,12,11,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:31,pppbbbpppbbbpbbpbppbbppbbpppbbpbbbpbpbpbppbpbpbp,48
204938,483,12,30,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:32,pppbbpbbpbbpbpbbpbpbppbbbppbpbbpbbpbppbbpbppbbppbbpbbppppbpbbbpb,64
207861,541,12,9,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:32,ppbpbbbppbpbbpbppbbpbbpbppppbpppbpbppp,38
208013,544,12,9,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:32,ppbpbbbppbpbbpbppbbpbbpbppppbpppbpbppppppbp,43
213827,648,12,18,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:32,bbppbbbpbpbbppbbpbbpbbpbppbbpbpbbb,34
215668,685,12,17,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:32,pbbbbpppbbpbpbbbpbpbbpbppbbppbbbpbpbp,37
216652,702,12,30,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:32,bppbppbpbbpbpbppbpppbpppppbbbpbpbbpbppbbpbpppbppbbppbbpbbbbpb,61
218586,740,12,3,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:32,bppbpbbpbppbbpbbbbpppbbbbppbpppbbpppbpbpbbbppppbpbppbpbbbbppbbbbb,65
219618,761,12,18,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:32,bbppppbpbbbpbpbppbbpbbpbppbbpppbpbbpbbbbpbbbppbbbpbb,52
225051,861,12,2,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:32,bpbpbbpbppbbpbbpppbbpppbpbbbbpppbbbpppbpbppbbpbppbpbpbbbbbb,59
238245,1088,12,9,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:32,pbppbbpbbbpbbpbppbbpbbbppbpbbbbpbpbbbpbbbpppbbpppbbpbb,54
238388,1090,12,29,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:32,bpbpbppppbppbpbpbbbbppbbpbpppbpbbpbppbbppbbp,44
252093,1330,12,27,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:33,bpbbppbbppbpbbbbpbbppppbpbbbpbbpbppbbpppp,41
253905,1361,12,29,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:33,pbpbpbppbbpppbpbbbpbbppbpbppbbpbbpbppbbpppbpbbppbbpbbpp,55
254981,1378,12,7,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:33,ppbpbppbpbbpbppbbpbpbppbbbbbbpppppppbpbbbbppbppbpbpbpb,54
255272,1383,12,26,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:33,ppbbbppbbbbppbpbbbppbbpbbbbpbbpbppbbppbbbpbpbpppbppbpbbb,56
261307,1483,12,28,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:33,bbpbbpppbppbppbpbpppppbpppbbbpbbpbppbbppbpbpbbbbppbpbbbbbpbpp,61
262952,1513,12,20,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:33,bbbbpbpbpbppbpbpbpppbpbbpbppbbpppppppbbbbppbppbbbp,50
266300,1562,12,36,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-26 10:57:33,ppbbppppppbbpbpbbbbbbppbpbpbbppppbbpbpbbpbppbbpppbppppppbbbp,60
277303,1747,12,4,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:33,bbbpbpbbpbppbbpbbpbpbbpbbbbbpbpbppbpbpbbbbp,43
280814,1801,12,22,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 10:57:33,pbppppbbbpbpppbbpbpbppbpbbpbppbbpbpbbbpbbbppppbbppbbppbpppbbbb,62
291433,1913,12,2,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-26 16:15:11,bpbpbbpbppbbpbppbpbbpbbbbpbbppbbbbppppbbpbpbb,45
362344,1950,12,4,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-27 13:13:14,pbbbbpbbpbppbbppbbpbbppbpbbppbpbbbbbbbbpppbbbpbpp,49
385142,2081,12,33,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-30 10:45:32,ppbbpbbbpbpbbbbppbbbppppbbpppbpbpbpbbpbppbbpbbbpbpbb,52
389786,2107,12,32,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-31 06:08:09,pbpppbppbpbbppbbbbpbpbpbbpbbbbppbpbbpbppbbpbbbbbbbpbpppbbpbbbp,62
390183,2109,12,13,bpbbpbppbbp,p,bpbbpbppbbpp,2026-01-31 06:08:43,bppbpbpbbbpbbbpbbpbppbbpppbpbbpbpbpbbpbbbbbbbbpbpb,50
392691,2124,12,2,bpbbpbppbbp,b,bpbbpbppbbpb,2026-01-31 07:11:55,bbbpbbpbppbbpbpbppbbbpbbbpbbppbpbbbpppbbbpbbpb,46
415416,2249,12,37,bpbbpbppbbp,p,bpbbpbppbbpp,2026-02-02 15:02:21,bpbbppbpbpbbbbpbbbpbpbbbbpbbppbbppbbbbpbbpbppbbpppbbp,53
430396,2331,12,21,bpbbpbppbbp,p,bpbbpbppbbpp,2026-02-04 17:11:39,ppbpbbbbbpppbbbbpppppbpbbpbppbbppbbpbbbppbppppppppppbpbbbbbbpp,62
430636,2332,12,54,bpbbpbppbbp,b,bpbbpbppbbpb,2026-02-04 17:11:57,pppbbpbbpbppppbbbbpbbpbbppbbpppbbbpbbbbbpbbppbbbbbpbppbpbbpbppbbpb,66
433596,2349,12,39,bpbbpbppbbp,p,bpbbpbppbbpp,2026-02-04 18:05:45,pbbbbpbppbbppbbbpbpppbpppbpbbpppbpbbbbbbpbbpbppbbppppbppbpbbbbppbbb,67
435850,2361,12,16,bpbbpbppbbp,p,bpbbpbppbbpp,2026-02-04 18:25:40,bppbpbppbpbpbbbbbpbbpbppbbppppbbbbbbbpbbbbbppppbpbbbbpppbbb,59
